,mu,std
Jet_Pt_nom[0],205.16243205767736,113.58241986820468
Jet_Pt_nom[1],138.2578380313606,68.00379682640867
Jet_Pt_nom[2],100.82101957417159,43.88284563191601
Jet_Pt_nom[3],76.77179539996177,31.26918264416341
Jet_Phi_nom[0],-0.008094337700234443,1.8092537047609416
Jet_Phi_nom[1],-0.0029334357121880562,1.8141370842420974
Jet_Phi_nom[2],0.0032524448316992908,1.8149868380081255
Jet_Phi_nom[3],0.006650650120420695,1.8161588816588845
Jet_M_nom[0],24.72066564688953,15.187599112632038
Jet_M_nom[1],17.901207929616685,8.676987853760298
Jet_M_nom[2],14.104352355128317,5.609693802137999
Jet_M_nom[3],11.653498279330812,4.145536896101836
Jet_Eta_nom[0],-0.004651777029851454,0.9451808321942482
Jet_Eta_nom[1],-0.0063468024464829395,0.9676420429564044
Jet_Eta_nom[2],-0.010608931452216084,0.9987776375764991
Jet_Eta_nom[3],-0.010104897263972203,1.031262646617808
Jet_CSV_nom[0],0.6539433334627295,0.404901435607798
Jet_CSV_nom[1],0.6483862157399511,0.40861504912282237
Jet_CSV_nom[2],0.6121492195867975,0.42017350593324915
Jet_CSV_nom[3],0.5758776989156509,0.42641447759861273
N_Jets_nom,6.713968602399833,0.9200032262336139
Evt_CSV_avg_nom,0.57188445,0.103015445
Evt_Pt_minDrTaggedJets_nom,199.43115,110.725044
Evt_Pt_JetsAverage_nom,97.502,36.313393
Evt_Deta_TaggedJetsAverage_nom,0.9215587,0.38435608
Evt_Pt_TaggedJetsAverage_nom,103.295784,43.988274
