,mu,std
Jet_CSV[0],0.6029639569621754,0.41768347354698226
Jet_CSV[1],0.6090011882359166,0.4149422548014423
Jet_CSV[2],0.5663243187475865,0.4223248928333618
Jet_CSV[3],0.5215723426068192,0.42326242127826497
Jet_Eta[0],-0.005328882594575811,1.0201145964085025
Jet_Eta[1],-0.005945933760654749,1.03772229207309
Jet_Eta[2],-0.006076243469462171,1.0660911018024684
Jet_Eta[3],-0.0050456570946961436,1.0978910070208976
Jet_M[0],21.9118366615493,13.914685097789754
Jet_M[1],15.84604278324484,8.281658193027003
Jet_M[2],12.291579946602372,5.098377216766842
Jet_M[3],9.93724830917573,3.771167411240251
Jet_Phi[0],-0.010577779214617567,1.809542071888811
Jet_Phi[1],-0.005009773662774185,1.8114927789879347
Jet_Phi[2],-0.002866967643051314,1.812405333797896
Jet_Phi[3],-0.003132896133984368,1.8123835604764984
Jet_Pt[0],174.21295344856574,105.83194467299282
Jet_Pt[1],116.25907346603043,62.89583651165877
Jet_Pt[2],82.86321103182595,39.061853623017846
Jet_Pt[3],61.291389469388506,27.64183843772653
