,mu,std
Jet_Pt[0],290.6833242608297,142.57528063484088
Jet_Pt[1],198.19679871934449,80.01436317079937
Jet_Pt[2],150.37349587439834,48.80283841557941
Jet_Pt[3],120.37189684563374,31.31691865727896
Jet_Phi[0],0.0227702008852739,1.8062968790118483
Jet_Phi[1],-0.003992593228396899,1.8238548482326047
Jet_Phi[2],-0.014379344791354949,1.8217502914883377
Jet_Phi[3],0.004594135475768673,1.8147324221633645
Jet_M[0],32.889804669593744,19.115580552882175
Jet_M[1],23.876888662474215,11.347660123253275
Jet_M[2],19.067784472230976,7.173633231139544
Jet_M[3],16.13384328488497,5.084364462431205
Jet_Eta[0],0.0017515647332291813,0.9789412255960631
Jet_Eta[1],-0.004593505958915303,0.9825005251919445
Jet_Eta[2],0.0037350612394759313,0.9973316310013634
Jet_Eta[3],0.004300610106604897,1.018456281676003
Jet_CSV[0],0.4745647168995562,0.438389029458474
Jet_CSV[1],0.49713284945285785,0.441442724549619
Jet_CSV[2],0.4791178321062412,0.44454838650382883
Jet_CSV[3],0.46367425323488953,0.4444757093060746
N_Jets,7.56245702498281,0.8309516111371943
Evt_CSV_avg,0.41996026,0.08355412
Evt_Pt_minDrTaggedJets,257.40015,126.031654
Evt_Pt_JetsAverage,129.81795,37.61972
Evt_Deta_TaggedJetsAverage,0.8943412,0.45338595
Evt_Pt_TaggedJetsAverage,139.74005,55.864964
