,mu,std
Jet_Pt[0],171.47862777199626,102.32630652643222
Jet_Pt[1],111.32942340509658,59.41777722829783
Jet_Pt[2],77.22417584674686,36.14810101964141
Jet_Pt[3],55.33309018102274,23.75938954471557
Jet_Phi[0],0.00070805283846994,1.8102334795754222
Jet_Phi[1],0.006176356617336567,1.8153660163211618
Jet_Phi[2],0.0035931871315478953,1.8175677339483378
Jet_Phi[3],0.005238523746278664,1.8145750083922607
Jet_M[0],21.434182577224785,13.457073351642181
Jet_M[1],15.24600969792173,7.5859270199846955
Jet_M[2],11.698159402100028,4.640021370644576
Jet_M[3],9.314822396993145,3.287925950430075
Jet_Eta[0],-0.005562233694952575,1.0036082664968025
Jet_Eta[1],-0.006831304374400751,1.0326467739741185
Jet_Eta[2],-0.0077763906278116995,1.0658790967498626
Jet_Eta[3],-0.0069051818773038474,1.1023116210841946
Jet_CSV[0],0.6250566162264931,0.4126079477572312
Jet_CSV[1],0.6055485902172664,0.4178174578189979
Jet_CSV[2],0.5497634614558402,0.42606712591431534
Jet_CSV[3],0.4915182546088118,0.42485289568706364
N_Jets,4.929874913562328,0.9255053601991394
Evt_CSV_avg,0.54628885,0.11527973
Evt_Pt_minDrTaggedJets,168.84424,95.73179
Evt_Pt_JetsAverage,92.47044,39.13122
Evt_Deta_TaggedJetsAverage,0.9573357,0.5095182
Evt_Pt_TaggedJetsAverage,97.72486,47.816936
