sample,variation,fiducial_xs_norm,inclusive_xs_norm,fraction_ttB,fraction_ttB_5FS,ratio_ttB_nominal_vs_varied,ratio_ttB_nominal_vs_varied_5FS,ratio_ttB_5FS_vs_this,ratio_ttB_5FS_vs_this_nom,ratio_5FS_vs_this__nominal_vs_varied,final_weight_sl_analysis
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306009,0.999679845169,0.999665239937,0.025763,0.025763,0.998020416877,0.998020416877,1.0,1.0,1.0,0.999665239937
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306010,0.999563483962,0.999525673629,0.025701,0.025701,1.00042799891,1.00042799891,1.0,1.0,1.0,0.999525673629
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306011,1.00039871689,1.0003745797,0.025694,0.025694,1.00070055266,1.00070055266,1.0,1.0,1.0,1.0003745797
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306012,0.999877381813,0.999864176495,0.025724,0.025724,0.999533509563,0.999533509563,1.0,1.0,1.0,0.999864176495
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306013,1.00012273538,1.00010012205,0.025695,0.025695,1.00066160732,1.00066160732,1.0,1.0,1.0,1.00010012205
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306014,0.999804939744,0.999784046851,0.025742,0.025742,0.998834589387,0.998834589387,1.0,1.0,1.0,0.999784046851
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306015,0.999775251977,0.999761288965,0.025731,0.025731,0.999261591077,0.999261591077,1.0,1.0,1.0,0.999761288965
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306016,0.999860489334,0.999852838223,0.025753,0.025753,0.998407952472,0.998407952472,1.0,1.0,1.0,0.999852838223
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306017,0.999902112037,0.999889326212,0.025706,0.025706,1.00023340854,1.00023340854,1.0,1.0,1.0,0.999889326212
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306018,0.999905769428,0.999883869895,0.025722,0.025722,0.999611227743,0.999611227743,1.0,1.0,1.0,0.999883869895
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306019,0.999874856612,0.99986639303,0.025724,0.025724,0.999533509563,0.999533509563,1.0,1.0,1.0,0.99986639303
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306020,0.999741909755,0.999718503533,0.025742,0.025742,0.998834589387,0.998834589387,1.0,1.0,1.0,0.999718503533
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306021,1.00010208864,1.00009082537,0.025740,0.025740,0.998912198912,0.998912198912,1.0,1.0,1.0,1.00009082537
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306022,1.00018459359,1.00017347801,0.025737,0.025737,0.999028635816,0.999028635816,1.0,1.0,1.0,1.00017347801
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306023,0.99842054744,0.998345351161,0.025725,0.025725,0.999494655005,0.999494655005,1.0,1.0,1.0,0.998345351161
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306024,0.999580105333,0.999533341095,0.025686,0.025686,1.00101222456,1.00101222456,1.0,1.0,1.0,0.999533341095
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306025,1.00008039742,1.00006668895,0.025752,0.025752,0.998446722585,0.998446722585,1.0,1.0,1.0,1.00006668895
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306026,0.998459445456,0.998383599176,0.025743,0.025743,0.998795789147,0.998795789147,1.0,1.0,1.0,0.998383599176
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306027,1.00034572221,1.00031578514,0.025711,0.025711,1.00003889386,1.00003889386,1.0,1.0,1.0,1.00031578514
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306028,1.00042390877,1.00040658254,0.025707,0.025707,1.00019449955,1.00019449955,1.0,1.0,1.0,1.00040658254
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306029,0.992792233155,0.992324310977,0.025706,0.025706,1.00023340854,1.00023340854,1.0,1.0,1.0,0.992324310977
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306030,0.998952358182,0.998894788838,0.025713,0.025713,0.999961109167,0.999961109167,1.0,1.0,1.0,0.998894788838
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306031,0.999684458401,0.999667455589,0.025732,0.025732,0.999222757656,0.999222757656,1.0,1.0,1.0,0.999667455589
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306032,0.999510490716,0.999481119456,0.025738,0.025738,0.998989820499,0.998989820499,1.0,1.0,1.0,0.999481119456
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306033,0.999130565845,0.999084396227,0.025719,0.025719,0.999727827676,0.999727827676,1.0,1.0,1.0,0.999084396227
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306034,0.99913430454,0.999077076114,0.025735,0.025735,0.9991062755,0.9991062755,1.0,1.0,1.0,0.999077076114
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306035,0.996116224698,0.99591539979,0.025627,0.025627,1.0033168143,1.0033168143,1.0,1.0,1.0,0.99591539979
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306036,1.00000844853,0.999995309936,0.025722,0.025722,0.999611227743,0.999611227743,1.0,1.0,1.0,0.999995309936
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306037,0.997296940459,0.997135169216,0.025684,0.025684,1.00109017287,1.00109017287,1.0,1.0,1.0,0.997135169216
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306038,0.99806782527,0.997967873008,0.025675,0.025675,1.00144109056,1.00144109056,1.0,1.0,1.0,0.997967873008
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306039,1.00002813327,1.00000690727,0.025724,0.025724,0.999533509563,0.999533509563,1.0,1.0,1.0,1.00000690727
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306040,0.999913955113,0.999899045425,0.025733,0.025733,0.999183927253,0.999183927253,1.0,1.0,1.0,0.999899045425
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306041,0.999914651774,0.999895123615,0.025720,0.025720,0.999688958009,0.999688958009,1.0,1.0,1.0,0.999895123615
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306042,0.999696470411,0.999656547857,0.025685,0.025685,1.0010511972,1.0010511972,1.0,1.0,1.0,0.999656547857
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306043,0.997915235633,0.997782000082,0.025675,0.025675,1.00144109056,1.00144109056,1.0,1.0,1.0,0.997782000082
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306044,0.998838338635,0.998764028915,0.025716,0.025716,0.999844454814,0.999844454814,1.0,1.0,1.0,0.998764028915
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306045,0.998782207476,0.998721073627,0.025681,0.025681,1.0012071181,1.0012071181,1.0,1.0,1.0,0.998721073627
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306046,0.999947831343,0.99993314942,0.025760,0.025760,0.998136645963,0.998136645963,1.0,1.0,1.0,0.99993314942
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306047,1.00002186194,1.0000135588,0.025761,0.025761,0.998097899926,0.998097899926,1.0,1.0,1.0,1.0000135588
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306048,0.999368854909,0.999318866802,0.025681,0.025681,1.0012071181,1.0012071181,1.0,1.0,1.0,0.999318866802
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306049,0.999674796776,0.999643339593,0.025705,0.025705,1.00027232056,1.00027232056,1.0,1.0,1.0,0.999643339593
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306050,0.999760539339,0.999739213952,0.025725,0.025725,0.999494655005,0.999494655005,1.0,1.0,1.0,0.999739213952
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306051,0.999569662522,0.999534704213,0.025726,0.025726,0.999455803467,0.999455803467,1.0,1.0,1.0,0.999534704213
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306052,0.999190388326,0.999131724196,0.025694,0.025694,1.00070055266,1.00070055266,1.0,1.0,1.0,0.999131724196
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306053,0.999881561483,0.999871849156,0.025722,0.025722,0.999611227743,0.999611227743,1.0,1.0,1.0,0.999871849156
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306054,0.999966729877,0.99996196911,0.025728,0.025728,0.999378109453,0.999378109453,1.0,1.0,1.0,0.99996196911
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306055,0.999771595541,0.999756260208,0.025718,0.025718,0.999766700366,0.999766700366,1.0,1.0,1.0,0.999756260208
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306056,0.998922112656,0.998862457239,0.025691,0.025691,1.00081740687,1.00081740687,1.0,1.0,1.0,0.998862457239
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306057,0.99867865075,0.998598437478,0.025688,0.025688,1.00093428838,1.00093428838,1.0,1.0,1.0,0.998598437478
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306058,0.99956391907,0.999537771241,0.025715,0.025715,0.999883336574,0.999883336574,1.0,1.0,1.0,0.999537771241
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306059,0.999556870377,0.999532148371,0.025701,0.025701,1.00042799891,1.00042799891,1.0,1.0,1.0,0.999532148371
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306060,0.999581323675,0.999553532654,0.025709,0.025709,1.00011669065,1.00011669065,1.0,1.0,1.0,0.999553532654
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306061,0.999110568648,0.999049839428,0.025693,0.025693,1.00073950103,1.00073950103,1.0,1.0,1.0,0.999049839428
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306062,0.999177258069,0.999127127398,0.025697,0.025697,1.00058372573,1.00058372573,1.0,1.0,1.0,0.999127127398
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306063,0.999373813224,0.999334961955,0.025705,0.025705,1.00027232056,1.00027232056,1.0,1.0,1.0,0.999334961955
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306064,0.998778471416,0.998706359101,0.025687,0.025687,1.00097325495,1.00097325495,1.0,1.0,1.0,0.998706359101
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306065,0.999834455137,0.999811579312,0.025719,0.025719,0.999727827676,0.999727827676,1.0,1.0,1.0,0.999811579312
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306066,0.998645468491,0.99856697536,0.025692,0.025692,1.00077845244,1.00077845244,1.0,1.0,1.0,0.99856697536
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306067,0.999810685967,0.999796321198,0.025711,0.025711,1.00003889386,1.00003889386,1.0,1.0,1.0,0.999796321198
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306068,0.999728242698,0.999711344576,0.025721,0.025721,0.999650091365,0.999650091365,1.0,1.0,1.0,0.999711344576
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306069,0.999958456237,0.999951310747,0.025729,0.025729,0.999339266975,0.999339266975,1.0,1.0,1.0,0.999951310747
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306070,0.999465420423,0.999428562565,0.025689,0.025689,1.00089532485,1.00089532485,1.0,1.0,1.0,0.999428562565
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306071,0.999088137962,0.999040647381,0.025687,0.025687,1.00097325495,1.00097325495,1.0,1.0,1.0,0.999040647381
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306072,0.99982949225,0.999818739706,0.025715,0.025715,0.999883336574,0.999883336574,1.0,1.0,1.0,0.999818739706
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306073,0.999847602672,0.999829480488,0.025704,0.025704,1.00031123561,1.00031123561,1.0,1.0,1.0,0.999829480488
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306074,0.999774729628,0.999756345441,0.025703,0.025703,1.00035015368,1.00035015368,1.0,1.0,1.0,0.999756345441
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306075,0.999808683488,0.999792570671,0.025704,0.025704,1.00031123561,1.00031123561,1.0,1.0,1.0,0.999792570671
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306076,0.998850417217,0.998779510736,0.025704,0.025704,1.00031123561,1.00031123561,1.0,1.0,1.0,0.998779510736
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306077,0.999851869166,0.999832293588,0.025690,0.025690,1.00085636434,1.00085636434,1.0,1.0,1.0,0.999832293588
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306078,0.999804156173,0.999791973999,0.025718,0.025718,0.999766700366,0.999766700366,1.0,1.0,1.0,0.999791973999
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306079,0.999873811705,0.999865455264,0.025726,0.025726,0.999455803467,0.999455803467,1.0,1.0,1.0,0.999865455264
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306080,0.999370768639,0.999333003258,0.025714,0.025714,0.999922221358,0.999922221358,1.0,1.0,1.0,0.999333003258
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306081,0.999716316972,0.999702992588,0.025721,0.025721,0.999650091365,0.999650091365,1.0,1.0,1.0,0.999702992588
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306082,0.999788485016,0.99977654601,0.025729,0.025729,0.999339266975,0.999339266975,1.0,1.0,1.0,0.99977654601
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306083,0.999628841335,0.999609425778,0.025711,0.025711,1.00003889386,1.00003889386,1.0,1.0,1.0,0.999609425778
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306084,0.99989279452,0.999880630235,0.025709,0.025709,1.00011669065,1.00011669065,1.0,1.0,1.0,0.999880630235
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306085,0.999266915896,0.999231927874,0.025708,0.025708,1.00015559359,1.00015559359,1.0,1.0,1.0,0.999231927874
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306086,0.999390776253,0.999361447701,0.025707,0.025707,1.00019449955,1.00019449955,1.0,1.0,1.0,0.999361447701
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306087,0.999913780948,0.999898448626,0.025704,0.025704,1.00031123561,1.00031123561,1.0,1.0,1.0,0.999898448626
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306088,0.999895668129,0.99988881468,0.025721,0.025721,0.999650091365,0.999650091365,1.0,1.0,1.0,0.99988881468
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306089,0.9998280121,0.999818995436,0.025709,0.025709,1.00011669065,1.00011669065,1.0,1.0,1.0,0.999818995436
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306090,0.999578974018,0.999554384636,0.025713,0.025713,0.999961109167,0.999961109167,1.0,1.0,1.0,0.999554384636
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306091,0.999900109192,0.999888388404,0.025711,0.025711,1.00003889386,1.00003889386,1.0,1.0,1.0,0.999888388404
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306092,0.999948179696,0.99994278422,0.025713,0.025713,0.999961109167,0.999961109167,1.0,1.0,1.0,0.99994278422
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306093,0.999360243216,0.999330533607,0.025708,0.025708,1.00015559359,1.00015559359,1.0,1.0,1.0,0.999330533607
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306094,0.999908294785,0.999896914003,0.025714,0.025714,0.999922221358,0.999922221358,1.0,1.0,1.0,0.999896914003
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306095,0.9994687266,0.999443979816,0.025713,0.025713,0.999961109167,0.999961109167,1.0,1.0,1.0,0.999443979816
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306096,0.999962897858,0.999954891932,0.025708,0.025708,1.00015559359,1.00015559359,1.0,1.0,1.0,0.999954891932
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306097,0.999205345066,0.999165861,0.025722,0.025722,0.999611227743,0.999611227743,1.0,1.0,1.0,0.999165861
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306098,0.999714227823,0.999697538304,0.025704,0.025704,1.00031123561,1.00031123561,1.0,1.0,1.0,0.999697538304
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306099,0.999787788532,0.999774756053,0.025715,0.025715,0.999883336574,0.999883336574,1.0,1.0,1.0,0.999774756053
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306100,0.999802066657,0.999789587317,0.025710,0.025710,1.00007779074,1.00007779074,1.0,1.0,1.0,0.999789587317
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306101,1.0069401166,1.00679385597,0.025170,0.025170,1.02153357171,1.02153357171,1.0,1.0,1.0,1.00679385597
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306102,0.880587206879,0.87484589119,0.023432,0.023432,1.09730283373,1.09730283373,1.0,1.0,1.0,0.87484589119
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,GenWeight_fsr_Def_down,0.944051420559,0.943192099518,0.021823,0.021823,1.1782064794,1.1782064794,1.0,1.0,1.0,0.943192099518
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,GenWeight_fsr_Def_up,0.950576821767,0.943436359257,0.028229,0.028229,0.910836373942,0.910836373942,1.0,1.0,1.0,0.943436359257
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,GenWeight_isr_Def_down,0.948692999072,0.945912789484,0.024004,0.024004,1.07115480753,1.07115480753,1.0,1.0,1.0,0.945912789484
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,GenWeight_isr_Def_up,0.954988240013,0.951368495519,0.025212,0.025212,1.01983182611,1.01983182611,1.0,1.0,1.0,0.951368495519
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_scale_variation_muR_1p0_muF_1p0,0.999999838658,1.0,0.520206,0.023168,1.0,1.0,0.0445362029657,0.0445362029657,1.0,0.999999838658
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_scale_variation_muR_2p0_muF_1p0,1.34814714034,1.3792976781,0.526908,0.022468,0.987280511968,1.03115542104,0.0426412200991,0.0445362029657,1.04444016523,1.30741410347
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_scale_variation_muR_2p0_muF_2p0,1.41910966117,1.45105683137,0.520341,0.021995,0.999740554752,1.05333030234,0.0422703573234,0.0445362029657,1.0536036548,1.34725988421
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_scale_variation_muR_0p5_muF_1p0,0.729502085042,0.762552992554,0.531384,0.022524,0.978964364753,1.02859172438,0.0423874260422,0.0445362029657,1.05069373454,0.709224143797
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_scale_variation_muR_0p5_muF_0p5,0.729537633583,0.771817413746,0.538194,0.022880,0.966577107883,1.01258741259,0.0425125512362,0.0445362029657,1.04760127705,0.720468795596
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_scale_variation_muR_1p0_muF_2p0,0.998280555988,1.03088716752,0.519311,0.022328,1.0017234374,1.0376209244,0.0429954304839,0.0445362029657,1.03583572637,0.962085991631
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_scale_variation_muR_1p0_muF_0p5,0.947452604765,0.975095348205,0.523550,0.022304,0.99361283545,1.0387374462,0.0426014707287,0.0445362029657,1.04541468179,0.912119427515
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_LHA_320900_nominal,0.999436588967,0.999350993825,0.520219,-1.0,0.999975010524,-1.0,-1.0,-1.0,-1.0,0.999436588967
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_LHA_320900_up,0.936685639862,0.934600174301,0.521356,-1.0,0.997794213551,-1.0,-1.0,-1.0,-1.0,0.936685639862
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_LHA_320900_down,1.01957469314,1.01975438169,0.521684,-1.0,0.997166867299,-1.0,-1.0,-1.0,-1.0,1.01957469314
