sample,variation,fiducial_xs_norm,inclusive_xs_norm,ratio_ttB_varied_vs_nom_5FS,ratio_ttC_varied_vs_nom_5FS,ratio_ttLF_varied_vs_nom_5FS,ratio_ttB_5FS_vs_this_varied,final_weight_sl_analysis,fiducial_xs_norm_TTH_PTH_0_60,fiducial_xs_norm_TTH_PTH_60_120,fiducial_xs_norm_TTH_PTH_120_200,fiducial_xs_norm_TTH_PTH_200_300,fiducial_xs_norm_TTH_PTH_300_450,fiducial_xs_norm_TTH_PTH_GT450
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306000,1.0828526831,1.0828526831,-1.0,-1.0,-1.0,-1.0,1.0828526831,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306001,1.08364809042,1.08364809042,-1.0,-1.0,-1.0,-1.0,1.08364809042,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306002,1.08243360419,1.08243360419,-1.0,-1.0,-1.0,-1.0,1.08243360419,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306003,1.0833788043500001,1.0833788043500001,-1.0,-1.0,-1.0,-1.0,1.0833788043500001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306004,1.0803591329200002,1.0803591329200002,-1.0,-1.0,-1.0,-1.0,1.0803591329200002,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306005,1.0826678643899998,1.0826678643899998,-1.0,-1.0,-1.0,-1.0,1.0826678643899998,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306006,1.0846127409200002,1.0846127409200002,-1.0,-1.0,-1.0,-1.0,1.0846127409200002,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306007,1.08300625396,1.08300625396,-1.0,-1.0,-1.0,-1.0,1.08300625396,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306008,1.0842189879700002,1.0842189879700002,-1.0,-1.0,-1.0,-1.0,1.0842189879700002,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306009,1.08027326214,1.08027326214,-1.0,-1.0,-1.0,-1.0,1.08027326214,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306010,1.0842325130200001,1.0842325130200001,-1.0,-1.0,-1.0,-1.0,1.0842325130200001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306011,1.08668713725,1.08668713725,-1.0,-1.0,-1.0,-1.0,1.08668713725,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306012,1.08356264836,1.08356264836,-1.0,-1.0,-1.0,-1.0,1.08356264836,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306013,1.08700452669,1.08700452669,-1.0,-1.0,-1.0,-1.0,1.08700452669,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306014,1.08208223098,1.08208223098,-1.0,-1.0,-1.0,-1.0,1.08208223098,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306015,1.08278181463,1.08278181463,-1.0,-1.0,-1.0,-1.0,1.08278181463,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306016,1.0799157984,1.0799157984,-1.0,-1.0,-1.0,-1.0,1.0799157984,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306017,1.08404300487,1.08404300487,-1.0,-1.0,-1.0,-1.0,1.08404300487,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306018,1.08520641216,1.08520641216,-1.0,-1.0,-1.0,-1.0,1.08520641216,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306019,1.08224229313,1.08224229313,-1.0,-1.0,-1.0,-1.0,1.08224229313,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306020,1.08367538314,1.08367538314,-1.0,-1.0,-1.0,-1.0,1.08367538314,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306021,1.08092788019,1.08092788019,-1.0,-1.0,-1.0,-1.0,1.08092788019,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306022,1.0833072049099999,1.0833072049099999,-1.0,-1.0,-1.0,-1.0,1.0833072049099999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306023,1.0834914812,1.0834914812,-1.0,-1.0,-1.0,-1.0,1.0834914812,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306024,1.08461245267,1.08461245267,-1.0,-1.0,-1.0,-1.0,1.08461245267,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306025,1.0828218595,1.0828218595,-1.0,-1.0,-1.0,-1.0,1.0828218595,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306026,1.08304049521,1.08304049521,-1.0,-1.0,-1.0,-1.0,1.08304049521,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306027,1.08400092309,1.08400092309,-1.0,-1.0,-1.0,-1.0,1.08400092309,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306028,1.08369397112,1.08369397112,-1.0,-1.0,-1.0,-1.0,1.08369397112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306029,1.0790363410700001,1.0790363410700001,-1.0,-1.0,-1.0,-1.0,1.0790363410700001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306030,1.08427579193,1.08427579193,-1.0,-1.0,-1.0,-1.0,1.08427579193,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306031,1.08137794156,1.08137794156,-1.0,-1.0,-1.0,-1.0,1.08137794156,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306032,1.08126931046,1.08126931046,-1.0,-1.0,-1.0,-1.0,1.08126931046,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306033,1.08201715641,1.08201715641,-1.0,-1.0,-1.0,-1.0,1.08201715641,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306034,1.08265540095,1.08265540095,-1.0,-1.0,-1.0,-1.0,1.08265540095,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306035,1.08110972749,1.08110972749,-1.0,-1.0,-1.0,-1.0,1.08110972749,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306036,1.08264509926,1.08264509926,-1.0,-1.0,-1.0,-1.0,1.08264509926,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306037,1.08322249174,1.08322249174,-1.0,-1.0,-1.0,-1.0,1.08322249174,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306038,1.0820132405299998,1.0820132405299998,-1.0,-1.0,-1.0,-1.0,1.0820132405299998,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306039,1.08364975826,1.08364975826,-1.0,-1.0,-1.0,-1.0,1.08364975826,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306040,1.0825183005399999,1.0825183005399999,-1.0,-1.0,-1.0,-1.0,1.0825183005399999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306041,1.08315649462,1.08315649462,-1.0,-1.0,-1.0,-1.0,1.08315649462,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306042,1.0839605965899999,1.0839605965899999,-1.0,-1.0,-1.0,-1.0,1.0839605965899999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306043,1.08304337209,1.08304337209,-1.0,-1.0,-1.0,-1.0,1.08304337209,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306044,1.08175138746,1.08175138746,-1.0,-1.0,-1.0,-1.0,1.08175138746,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306045,1.08361586049,1.08361586049,-1.0,-1.0,-1.0,-1.0,1.08361586049,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306046,1.0817234847,1.0817234847,-1.0,-1.0,-1.0,-1.0,1.0817234847,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306047,1.0822143392,1.0822143392,-1.0,-1.0,-1.0,-1.0,1.0822143392,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306048,1.08319750785,1.08319750785,-1.0,-1.0,-1.0,-1.0,1.08319750785,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306049,1.08294863771,1.08294863771,-1.0,-1.0,-1.0,-1.0,1.08294863771,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306050,1.08254679536,1.08254679536,-1.0,-1.0,-1.0,-1.0,1.08254679536,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306051,1.08212194766,1.08212194766,-1.0,-1.0,-1.0,-1.0,1.08212194766,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306052,1.0834242844,1.0834242844,-1.0,-1.0,-1.0,-1.0,1.0834242844,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306053,1.0825793951,1.0825793951,-1.0,-1.0,-1.0,-1.0,1.0825793951,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306054,1.08232638299,1.08232638299,-1.0,-1.0,-1.0,-1.0,1.08232638299,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306055,1.08269347956,1.08269347956,-1.0,-1.0,-1.0,-1.0,1.08269347956,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306056,1.0827666105,1.0827666105,-1.0,-1.0,-1.0,-1.0,1.0827666105,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306057,1.08284105919,1.08284105919,-1.0,-1.0,-1.0,-1.0,1.08284105919,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306058,1.08226150426,1.08226150426,-1.0,-1.0,-1.0,-1.0,1.08226150426,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306059,1.08328578817,1.08328578817,-1.0,-1.0,-1.0,-1.0,1.08328578817,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306060,1.0832537452200002,1.0832537452200002,-1.0,-1.0,-1.0,-1.0,1.0832537452200002,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306061,1.08338109595,1.08338109595,-1.0,-1.0,-1.0,-1.0,1.08338109595,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306062,1.08297791361,1.08297791361,-1.0,-1.0,-1.0,-1.0,1.08297791361,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306063,1.0829643416399999,1.0829643416399999,-1.0,-1.0,-1.0,-1.0,1.0829643416399999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306064,1.08349710827,1.08349710827,-1.0,-1.0,-1.0,-1.0,1.08349710827,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306065,1.08246846009,1.08246846009,-1.0,-1.0,-1.0,-1.0,1.08246846009,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306066,1.08261952884,1.08261952884,-1.0,-1.0,-1.0,-1.0,1.08261952884,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306067,1.08304882462,1.08304882462,-1.0,-1.0,-1.0,-1.0,1.08304882462,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306068,1.0824199217200001,1.0824199217200001,-1.0,-1.0,-1.0,-1.0,1.0824199217200001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306069,1.0824729148899999,1.0824729148899999,-1.0,-1.0,-1.0,-1.0,1.0824729148899999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306070,1.0838743179299999,1.0838743179299999,-1.0,-1.0,-1.0,-1.0,1.0838743179299999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306071,1.08348694805,1.08348694805,-1.0,-1.0,-1.0,-1.0,1.08348694805,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306072,1.08250286349,1.08250286349,-1.0,-1.0,-1.0,-1.0,1.08250286349,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306073,1.08339715436,1.08339715436,-1.0,-1.0,-1.0,-1.0,1.08339715436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306074,1.08360048765,1.08360048765,-1.0,-1.0,-1.0,-1.0,1.08360048765,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306075,1.0833224186200001,1.0833224186200001,-1.0,-1.0,-1.0,-1.0,1.0833224186200001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306076,1.08213682267,1.08213682267,-1.0,-1.0,-1.0,-1.0,1.08213682267,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306077,1.08436722695,1.08436722695,-1.0,-1.0,-1.0,-1.0,1.08436722695,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306078,1.08245002887,1.08245002887,-1.0,-1.0,-1.0,-1.0,1.08245002887,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306079,1.0825531453100001,1.0825531453100001,-1.0,-1.0,-1.0,-1.0,1.0825531453100001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306080,1.0823173628,1.0823173628,-1.0,-1.0,-1.0,-1.0,1.0823173628,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306081,1.0825924633,1.0825924633,-1.0,-1.0,-1.0,-1.0,1.0825924633,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306082,1.08235440707,1.08235440707,-1.0,-1.0,-1.0,-1.0,1.08235440707,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306083,1.08266514811,1.08266514811,-1.0,-1.0,-1.0,-1.0,1.08266514811,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306084,1.08314385077,1.08314385077,-1.0,-1.0,-1.0,-1.0,1.08314385077,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306085,1.08257565008,1.08257565008,-1.0,-1.0,-1.0,-1.0,1.08257565008,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306086,1.08236644147,1.08236644147,-1.0,-1.0,-1.0,-1.0,1.08236644147,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306087,1.0837453572,1.0837453572,-1.0,-1.0,-1.0,-1.0,1.0837453572,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306088,1.08263789281,1.08263789281,-1.0,-1.0,-1.0,-1.0,1.08263789281,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306089,1.0831021147,1.0831021147,-1.0,-1.0,-1.0,-1.0,1.0831021147,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306090,1.08283724622,1.08283724622,-1.0,-1.0,-1.0,-1.0,1.08283724622,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306091,1.08320876401,1.08320876401,-1.0,-1.0,-1.0,-1.0,1.08320876401,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306092,1.08285064147,1.08285064147,-1.0,-1.0,-1.0,-1.0,1.08285064147,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306093,1.08251166367,1.08251166367,-1.0,-1.0,-1.0,-1.0,1.08251166367,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306094,1.0828617220999999,1.0828617220999999,-1.0,-1.0,-1.0,-1.0,1.0828617220999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306095,1.08231611908,1.08231611908,-1.0,-1.0,-1.0,-1.0,1.08231611908,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306096,1.08338504488,1.08338504488,-1.0,-1.0,-1.0,-1.0,1.08338504488,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306097,1.081556155,1.081556155,-1.0,-1.0,-1.0,-1.0,1.081556155,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306098,1.08351879997,1.08351879997,-1.0,-1.0,-1.0,-1.0,1.08351879997,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306099,1.08275039441,1.08275039441,-1.0,-1.0,-1.0,-1.0,1.08275039441,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306100,1.08290176903,1.08290176903,-1.0,-1.0,-1.0,-1.0,1.08290176903,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306101,1.10865666732,1.10865666732,-1.0,-1.0,-1.0,-1.0,1.10865666732,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306102,1.05588935812,1.05588935812,-1.0,-1.0,-1.0,-1.0,1.05588935812,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320900,1.09945873522,1.09945873522,-1.0,-1.0,-1.0,-1.0,1.09945873522,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320901,1.06444173631,1.06444173631,-1.0,-1.0,-1.0,-1.0,1.06444173631,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320902,1.10614506528,1.10614506528,-1.0,-1.0,-1.0,-1.0,1.10614506528,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320903,1.0940920029899999,1.0940920029899999,-1.0,-1.0,-1.0,-1.0,1.0940920029899999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320904,1.08892718021,1.08892718021,-1.0,-1.0,-1.0,-1.0,1.08892718021,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320905,1.1085942476100001,1.1085942476100001,-1.0,-1.0,-1.0,-1.0,1.1085942476100001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320906,1.07192415384,1.07192415384,-1.0,-1.0,-1.0,-1.0,1.07192415384,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320907,1.10685114142,1.10685114142,-1.0,-1.0,-1.0,-1.0,1.10685114142,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320908,1.1140874806999999,1.1140874806999999,-1.0,-1.0,-1.0,-1.0,1.1140874806999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
