name,weight,factor,fraction_5fs_vs_4fs,reweighting_factor,final_weight
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320967,1.00530584635,0.,1.,1.00530584635
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320968,0.998487892029,0.,1.,0.998487892029
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320969,0.99979644946,0.,1.,0.99979644946
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320970,0.977326903752,0.,1.,0.977326903752
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320971,0.996391621495,0.,1.,0.996391621495
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320972,1.00994893745,0.,1.,1.00994893745
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320973,0.998944070037,0.,1.,0.998944070037
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320974,1.00506324917,0.,1.,1.00506324917
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320975,0.983692625683,0.,1.,0.983692625683
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320976,0.966119469553,0.,1.,0.966119469553
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320977,0.992295492219,0.,1.,0.992295492219
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320978,1.00150385643,0.,1.,1.00150385643
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320979,1.00113091235,0.,1.,1.00113091235
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320980,0.948474337142,0.,1.,0.948474337142
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320981,0.986283869981,0.,1.,0.986283869981
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320982,0.996566401034,0.,1.,0.996566401034
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320983,0.982702359099,0.,1.,0.982702359099
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320984,1.00340276343,0.,1.,1.00340276343
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320985,0.99283467732,0.,1.,0.99283467732
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320986,0.954367888775,0.,1.,0.954367888775
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320987,0.994437744201,0.,1.,0.994437744201
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320988,0.95496713461,0.,1.,0.95496713461
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320989,0.954484562938,0.,1.,0.954484562938
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320990,0.969749482238,0.,1.,0.969749482238
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320991,0.99709392611,0.,1.,0.99709392611
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320992,0.984570209387,0.,1.,0.984570209387
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320993,0.995726842625,0.,1.,0.995726842625
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320994,0.992385160628,0.,1.,0.992385160628
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320995,0.984203527175,0.,1.,0.984203527175
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320996,1.00380155153,0.,1.,1.00380155153
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320997,0.944261393502,0.,1.,0.944261393502
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320998,0.994256407296,0.,1.,0.994256407296
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320999,1.0126330671,0.,1.,1.0126330671
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_321000,1.00658325491,0.,1.,1.00658325491
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,GenWeight_fsr_Def_down,0.982745996749,0.0385352760736,1.14647660659,1.12669529549
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,GenWeight_fsr_Def_up,0.981993334451,0.048995215311,0.901716468978,0.885479562101
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,GenWeight_isr_Def_down,0.984307136113,0.0422021868406,1.04686026613,1.03043203046
TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8,GenWeight_isr_Def_up,0.981293438681,0.0439854656722,1.00441797925,0.985628772731
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_scale_variation_muR_1p0_muF_1p0,1.0,0.,1.,1.0
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_scale_variation_muR_2p0_muF_1p0,1.39615243543,0.0458629726694,1.03381421534,1.44336223453
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_scale_variation_muR_2p0_muF_2p0,1.46248562869,0.,1.,1.46248562869
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_scale_variation_muR_0p5_muF_1p0,0.75420336274,0.0455386893743,1.04117605831,0.785258484382
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_scale_variation_muR_0p5_muF_0p5,0.754841882209,0.,1.,0.754841882209
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_scale_variation_muR_1p0_muF_2p0,1.03952765471,0.0462875495938,1.02433145672,1.06482087685
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_scale_variation_muR_1p0_muF_0p5,0.980840967841,0.045871559633,1.03362068966,1.01381751763
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_LHA_320900_nominal,0.999547880986,0.,1.,0.999547880986
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_LHA_320900_up,0.968002383913,0.,1.,0.968002383913
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_LHA_320900_down,1.02921012154,0.,1.,1.02921012154
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320900,1.00000008205,0.,1.,1.00000008205
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320901,0.983765286155,0.,1.,0.983765286155
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320902,1.00917676629,0.,1.,1.00917676629
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320903,0.999126473962,0.,1.,0.999126473962
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320904,0.99224282336,0.,1.,0.99224282336
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320905,1.00595923878,0.,1.,1.00595923878
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320906,0.968610195116,0.,1.,0.968610195116
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320907,1.01000292605,0.,1.,1.01000292605
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320908,1.01945663124,0.,1.,1.01945663124
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320909,1.0032878019,0.,1.,1.0032878019
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320910,0.96797993544,0.,1.,0.96797993544
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320911,0.997099308258,0.,1.,0.997099308258
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320912,0.98730367826,0.,1.,0.98730367826
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320913,1.01020475824,0.,1.,1.01020475824
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320914,0.999313166766,0.,1.,0.999313166766
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320915,1.03288488359,0.,1.,1.03288488359
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320916,1.00260898256,0.,1.,1.00260898256
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320917,0.985658427628,0.,1.,0.985658427628
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320918,1.008159537,0.,1.,1.008159537
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320919,1.0343510158,0.,1.,1.0343510158
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320920,1.01842590166,0.,1.,1.01842590166
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320921,1.01364517019,0.,1.,1.01364517019
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320922,1.0430249161,0.,1.,1.0430249161
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320923,1.02537444799,0.,1.,1.02537444799
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320924,0.999485749665,0.,1.,0.999485749665
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320925,1.01525720582,0.,1.,1.01525720582
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320926,1.00864844583,0.,1.,1.00864844583
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320927,1.00010880578,0.,1.,1.00010880578
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320928,1.00616394321,0.,1.,1.00616394321
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320929,0.995151199443,0.,1.,0.995151199443
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320930,0.989052578961,0.,1.,0.989052578961
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320931,0.993287421766,0.,1.,0.993287421766
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320932,0.995221569502,0.,1.,0.995221569502
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320933,1.00809499642,0.,1.,1.00809499642
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320934,0.980990805479,0.,1.,0.980990805479
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320935,1.00649247479,0.,1.,1.00649247479
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320936,0.997349224132,0.,1.,0.997349224132
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320937,1.01802312135,0.,1.,1.01802312135
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320938,0.995186870781,0.,1.,0.995186870781
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320939,0.994762230997,0.,1.,0.994762230997
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320940,0.997289813908,0.,1.,0.997289813908
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320941,0.995552344553,0.,1.,0.995552344553
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320942,0.97977684439,0.,1.,0.97977684439
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320943,0.986399252911,0.,1.,0.986399252911
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320944,0.981676394823,0.,1.,0.981676394823
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320945,1.0057210063,0.,1.,1.0057210063
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320946,0.995666203478,0.,1.,0.995666203478
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320947,0.99580473984,0.,1.,0.99580473984
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320948,0.992910262124,0.,1.,0.992910262124
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320949,1.0037702599,0.,1.,1.0037702599
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320950,0.987634892269,0.,1.,0.987634892269
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320951,0.996041145996,0.,1.,0.996041145996
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320952,1.00580250729,0.,1.,1.00580250729
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320953,0.996801253851,0.,1.,0.996801253851
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320954,1.003124884,0.,1.,1.003124884
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320955,1.00935310757,0.,1.,1.00935310757
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320956,0.996368474998,0.,1.,0.996368474998
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320957,1.01089717548,0.,1.,1.01089717548
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320958,0.990735362279,0.,1.,0.990735362279
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320959,1.01234169934,0.,1.,1.01234169934
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320960,1.00391271458,0.,1.,1.00391271458
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320961,0.99768713194,0.,1.,0.99768713194
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320962,0.997340818135,0.,1.,0.997340818135
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320963,1.01440968266,0.,1.,1.01440968266
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320964,0.990361988729,0.,1.,0.990361988729
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320965,1.01243487343,0.,1.,1.01243487343
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320966,0.988993591273,0.,1.,0.988993591273
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320967,1.01322956778,0.,1.,1.01322956778
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320968,1.00496256883,0.,1.,1.00496256883
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320969,1.00421189351,0.,1.,1.00421189351
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320970,0.990233088086,0.,1.,0.990233088086
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320971,1.00310680363,0.,1.,1.00310680363
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320972,1.02405855297,0.,1.,1.02405855297
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320973,1.00558857461,0.,1.,1.00558857461
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320974,1.01535616168,0.,1.,1.01535616168
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320975,0.994822396039,0.,1.,0.994822396039
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320976,0.984399818113,0.,1.,0.984399818113
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320977,0.99982576315,0.,1.,0.99982576315
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320978,1.01227199818,0.,1.,1.01227199818
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320979,1.00763136445,0.,1.,1.00763136445
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320980,0.972096114871,0.,1.,0.972096114871
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320981,0.995278782982,0.,1.,0.995278782982
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320982,1.00260898256,0.,1.,1.00260898256
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320983,0.993888101977,0.,1.,0.993888101977
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320984,1.00820006671,0.,1.,1.00820006671
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320985,1.0032332148,0.,1.,1.0032332148
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320986,0.976953047787,0.,1.,0.976953047787
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320987,1.00095651208,0.,1.,1.00095651208
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320988,0.974363613122,0.,1.,0.974363613122
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320989,0.975184994789,0.,1.,0.975184994789
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320990,0.984742691273,0.,1.,0.984742691273
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320991,1.00668800052,0.,1.,1.00668800052
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320992,0.995949255709,0.,1.,0.995949255709
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320993,0.999556816073,0.,1.,0.999556816073
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320994,1.00042017359,0.,1.,1.00042017359
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320995,0.994353042033,0.,1.,0.994353042033
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320996,1.01213968485,0.,1.,1.01213968485
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320997,0.968668931894,0.,1.,0.968668931894
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320998,1.00110277391,0.,1.,1.00110277391
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320999,1.02351032854,0.,1.,1.02351032854
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_321000,1.01398198054,0.,1.,1.01398198054
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,GenWeight_fsr_Def_down,1.01129014017,0.0414078674948,1.14504310345,1.15797080059
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,GenWeight_fsr_Def_up,1.00748102363,0.0533233195644,0.889175570665,0.89582751412
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,GenWeight_isr_Def_down,1.01048717402,0.0453689759036,1.04507082558,1.05603066519
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,GenWeight_isr_Def_up,1.00717639831,0.0472795497186,1.00283935413,1.01003612878
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_scale_variation_muR_1p0_muF_1p0,1.0,0.,1.,1.0
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_scale_variation_muR_2p0_muF_1p0,1.19145955429,0.,1.,1.19145955429
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_scale_variation_muR_2p0_muF_2p0,1.21287950053,0.,1.,1.21287950053
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_scale_variation_muR_0p5_muF_1p0,0.688892915368,0.,1.,0.688892915368
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_scale_variation_muR_0p5_muF_0p5,0.665197718842,0.,1.,0.665197718842
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_scale_variation_muR_1p0_muF_2p0,1.00116346167,0.,1.,1.00116346167
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_scale_variation_muR_1p0_muF_0p5,0.960291927962,0.,1.,0.960291927962
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_LHA_306000_nominal,1.0,0.,1.,1.0
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_LHA_306000_up,0.942716238454,0.,1.,0.942716238454
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_LHA_306000_down,1.06187934057,0.,1.,1.06187934057
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306000,1.0,0.,1.,1.0
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306001,0.999990939041,0.,1.,0.999990939041
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306002,0.998084040449,0.,1.,0.998084040449
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306003,0.999039769847,0.,1.,0.999039769847
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306004,0.998551342023,0.,1.,0.998551342023
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306005,0.999927827187,0.,1.,0.999927827187
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306006,0.999564080939,0.,1.,0.999564080939
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306007,0.998913112885,0.,1.,0.998913112885
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306008,0.999126559246,0.,1.,0.999126559246
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306009,0.999041690078,0.,1.,0.999041690078
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306010,1.00017833572,0.,1.,1.00017833572
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306011,1.00099609217,0.,1.,1.00099609217
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306012,0.9998622415,0.,1.,0.9998622415
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306013,1.0015020413,0.,1.,1.0015020413
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306014,0.999927392816,0.,1.,0.999927392816
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306015,0.999170919965,0.,1.,0.999170919965
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306016,0.999047203038,0.,1.,0.999047203038
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306017,0.999845986018,0.,1.,0.999845986018
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306018,0.999917774707,0.,1.,0.999917774707
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306019,0.9996129455,0.,1.,0.9996129455
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306020,0.998669117825,0.,1.,0.998669117825
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306021,0.99900570247,0.,1.,0.99900570247
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306022,1.0000975088,0.,1.,1.0000975088
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306023,0.999039460133,0.,1.,0.999039460133
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306024,1.00013177484,0.,1.,1.00013177484
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306025,0.999858642912,0.,1.,0.999858642912
