sample,variation,fiducial_xs_norm,inclusive_xs_norm,ratio_ttB_varied_vs_nom_5FS,ratio_ttC_varied_vs_nom_5FS,ratio_ttLF_varied_vs_nom_5FS,ratio_ttB_5FS_vs_this_varied,final_weight_sl_analysis
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306007,1.08294292795,1.08294292795,-1.0,-1.0,-1.0,-1.0,1.08294292795
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306008,1.08416403104,1.08416403104,-1.0,-1.0,-1.0,-1.0,1.08416403104
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306009,1.08020899857,1.08020899857,-1.0,-1.0,-1.0,-1.0,1.08020899857
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306010,1.08417053647,1.08417053647,-1.0,-1.0,-1.0,-1.0,1.08417053647
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306011,1.08662075655,1.08662075655,-1.0,-1.0,-1.0,-1.0,1.08662075655
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306012,1.08349704971,1.08349704971,-1.0,-1.0,-1.0,-1.0,1.08349704971
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306013,1.08694450695,1.08694450695,-1.0,-1.0,-1.0,-1.0,1.08694450695
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306014,1.08202114554,1.08202114554,-1.0,-1.0,-1.0,-1.0,1.08202114554
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306015,1.0827198931,1.0827198931,-1.0,-1.0,-1.0,-1.0,1.0827198931
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306016,1.07985101286,1.07985101286,-1.0,-1.0,-1.0,-1.0,1.07985101286
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306017,1.08397891889,1.08397891889,-1.0,-1.0,-1.0,-1.0,1.08397891889
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306018,1.08514521175,1.08514521175,-1.0,-1.0,-1.0,-1.0,1.08514521175
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306019,1.08218050271,1.08218050271,-1.0,-1.0,-1.0,-1.0,1.08218050271
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306020,1.08361030362,1.08361030362,-1.0,-1.0,-1.0,-1.0,1.08361030362
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306021,1.08086226892,1.08086226892,-1.0,-1.0,-1.0,-1.0,1.08086226892
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306022,1.08324168393,1.08324168393,-1.0,-1.0,-1.0,-1.0,1.08324168393
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306023,1.083426198,1.083426198,-1.0,-1.0,-1.0,-1.0,1.083426198
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306024,1.08455162703,1.08455162703,-1.0,-1.0,-1.0,-1.0,1.08455162703
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306025,1.08275827744,1.08275827744,-1.0,-1.0,-1.0,-1.0,1.08275827744
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306026,1.08297016146,1.08297016146,-1.0,-1.0,-1.0,-1.0,1.08297016146
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306027,1.08394190851,1.08394190851,-1.0,-1.0,-1.0,-1.0,1.08394190851
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306028,1.08363785527,1.08363785527,-1.0,-1.0,-1.0,-1.0,1.08363785527
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306029,1.07895437839,1.07895437839,-1.0,-1.0,-1.0,-1.0,1.07895437839
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306030,1.08420431275,1.08420431275,-1.0,-1.0,-1.0,-1.0,1.08420431275
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306031,1.0813185936,1.0813185936,-1.0,-1.0,-1.0,-1.0,1.0813185936
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306032,1.08120958691,1.08120958691,-1.0,-1.0,-1.0,-1.0,1.08120958691
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306033,1.08195462521,1.08195462521,-1.0,-1.0,-1.0,-1.0,1.08195462521
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306034,1.08258983143,1.08258983143,-1.0,-1.0,-1.0,-1.0,1.08258983143
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306035,1.08104355,1.08104355,-1.0,-1.0,-1.0,-1.0,1.08104355
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306036,1.08258963045,1.08258963045,-1.0,-1.0,-1.0,-1.0,1.08258963045
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306037,1.08315585848,1.08315585848,-1.0,-1.0,-1.0,-1.0,1.08315585848
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306038,1.08193750312,1.08193750312,-1.0,-1.0,-1.0,-1.0,1.08193750312
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306039,1.08358388055,1.08358388055,-1.0,-1.0,-1.0,-1.0,1.08358388055
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306040,1.08245424804,1.08245424804,-1.0,-1.0,-1.0,-1.0,1.08245424804
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306041,1.08309470108,1.08309470108,-1.0,-1.0,-1.0,-1.0,1.08309470108
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306042,1.0838883749,1.0838883749,-1.0,-1.0,-1.0,-1.0,1.0838883749
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306043,1.08298374149,1.08298374149,-1.0,-1.0,-1.0,-1.0,1.08298374149
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306044,1.08169124666,1.08169124666,-1.0,-1.0,-1.0,-1.0,1.08169124666
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306045,1.08355805096,1.08355805096,-1.0,-1.0,-1.0,-1.0,1.08355805096
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306046,1.08166040971,1.08166040971,-1.0,-1.0,-1.0,-1.0,1.08166040971
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306047,1.08214961487,1.08214961487,-1.0,-1.0,-1.0,-1.0,1.08214961487
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306048,1.0831294981,1.0831294981,-1.0,-1.0,-1.0,-1.0,1.0831294981
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306049,1.08288317024,1.08288317024,-1.0,-1.0,-1.0,-1.0,1.08288317024
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306050,1.0824968494,1.0824968494,-1.0,-1.0,-1.0,-1.0,1.0824968494
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306051,1.0820680921,1.0820680921,-1.0,-1.0,-1.0,-1.0,1.0820680921
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306052,1.08335912252,1.08335912252,-1.0,-1.0,-1.0,-1.0,1.08335912252
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306053,1.08251945981,1.08251945981,-1.0,-1.0,-1.0,-1.0,1.08251945981
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306054,1.08226902402,1.08226902402,-1.0,-1.0,-1.0,-1.0,1.08226902402
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306055,1.08262639586,1.08262639586,-1.0,-1.0,-1.0,-1.0,1.08262639586
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306056,1.08269150367,1.08269150367,-1.0,-1.0,-1.0,-1.0,1.08269150367
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306057,1.08278141324,1.08278141324,-1.0,-1.0,-1.0,-1.0,1.08278141324
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306058,1.08222046926,1.08222046926,-1.0,-1.0,-1.0,-1.0,1.08222046926
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306059,1.08322930059,1.08322930059,-1.0,-1.0,-1.0,-1.0,1.08322930059
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306060,1.0831970046,1.0831970046,-1.0,-1.0,-1.0,-1.0,1.0831970046
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306061,1.08331820419,1.08331820419,-1.0,-1.0,-1.0,-1.0,1.08331820419
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306062,1.08290854647,1.08290854647,-1.0,-1.0,-1.0,-1.0,1.08290854647
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306063,1.08291400682,1.08291400682,-1.0,-1.0,-1.0,-1.0,1.08291400682
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306064,1.08344113931,1.08344113931,-1.0,-1.0,-1.0,-1.0,1.08344113931
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306065,1.08241591104,1.08241591104,-1.0,-1.0,-1.0,-1.0,1.08241591104
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306066,1.08254911975,1.08254911975,-1.0,-1.0,-1.0,-1.0,1.08254911975
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306067,1.08298981575,1.08298981575,-1.0,-1.0,-1.0,-1.0,1.08298981575
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306068,1.08236231683,1.08236231683,-1.0,-1.0,-1.0,-1.0,1.08236231683
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306069,1.08239783071,1.08239783071,-1.0,-1.0,-1.0,-1.0,1.08239783071
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306070,1.08381291877,1.08381291877,-1.0,-1.0,-1.0,-1.0,1.08381291877
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306071,1.08343630673,1.08343630673,-1.0,-1.0,-1.0,-1.0,1.08343630673
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306072,1.08244869966,1.08244869966,-1.0,-1.0,-1.0,-1.0,1.08244869966
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306073,1.08333340244,1.08333340244,-1.0,-1.0,-1.0,-1.0,1.08333340244
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306074,1.08353970121,1.08353970121,-1.0,-1.0,-1.0,-1.0,1.08353970121
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306075,1.08326450695,1.08326450695,-1.0,-1.0,-1.0,-1.0,1.08326450695
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306076,1.08207290606,1.08207290606,-1.0,-1.0,-1.0,-1.0,1.08207290606
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306077,1.08431005569,1.08431005569,-1.0,-1.0,-1.0,-1.0,1.08431005569
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306078,1.0823931189,1.0823931189,-1.0,-1.0,-1.0,-1.0,1.0823931189
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306079,1.08249830363,1.08249830363,-1.0,-1.0,-1.0,-1.0,1.08249830363
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306080,1.08225006351,1.08225006351,-1.0,-1.0,-1.0,-1.0,1.08225006351
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306081,1.0825284319,1.0825284319,-1.0,-1.0,-1.0,-1.0,1.0825284319
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306082,1.08228667782,1.08228667782,-1.0,-1.0,-1.0,-1.0,1.08228667782
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306083,1.08260711974,1.08260711974,-1.0,-1.0,-1.0,-1.0,1.08260711974
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306084,1.0830820847,1.0830820847,-1.0,-1.0,-1.0,-1.0,1.0830820847
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306085,1.08250311349,1.08250311349,-1.0,-1.0,-1.0,-1.0,1.08250311349
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306086,1.08231134337,1.08231134337,-1.0,-1.0,-1.0,-1.0,1.08231134337
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306087,1.08368429882,1.08368429882,-1.0,-1.0,-1.0,-1.0,1.08368429882
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306088,1.0825707238,1.0825707238,-1.0,-1.0,-1.0,-1.0,1.0825707238
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306089,1.0830391697,1.0830391697,-1.0,-1.0,-1.0,-1.0,1.0830391697
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306090,1.08277244413,1.08277244413,-1.0,-1.0,-1.0,-1.0,1.08277244413
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306091,1.08313664944,1.08313664944,-1.0,-1.0,-1.0,-1.0,1.08313664944
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306092,1.08278831019,1.08278831019,-1.0,-1.0,-1.0,-1.0,1.08278831019
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306093,1.0824383572,1.0824383572,-1.0,-1.0,-1.0,-1.0,1.0824383572
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306094,1.08280870257,1.08280870257,-1.0,-1.0,-1.0,-1.0,1.08280870257
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306095,1.08226597739,1.08226597739,-1.0,-1.0,-1.0,-1.0,1.08226597739
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306096,1.08332432048,1.08332432048,-1.0,-1.0,-1.0,-1.0,1.08332432048
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306097,1.08148600563,1.08148600563,-1.0,-1.0,-1.0,-1.0,1.08148600563
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306098,1.08345057439,1.08345057439,-1.0,-1.0,-1.0,-1.0,1.08345057439
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306099,1.08268103805,1.08268103805,-1.0,-1.0,-1.0,-1.0,1.08268103805
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306100,1.08283103701,1.08283103701,-1.0,-1.0,-1.0,-1.0,1.08283103701
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306101,1.10858517941,1.10858517941,-1.0,-1.0,-1.0,-1.0,1.10858517941
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_306102,1.05585486625,1.05585486625,-1.0,-1.0,-1.0,-1.0,1.05585486625
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320900,1.09937735372,1.09937735372,-1.0,-1.0,-1.0,-1.0,1.09937735372
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320901,1.06432203009,1.06432203009,-1.0,-1.0,-1.0,-1.0,1.06432203009
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320902,1.1060964888,1.1060964888,-1.0,-1.0,-1.0,-1.0,1.1060964888
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320903,1.09401975852,1.09401975852,-1.0,-1.0,-1.0,-1.0,1.09401975852
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320904,1.08882897773,1.08882897773,-1.0,-1.0,-1.0,-1.0,1.08882897773
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320905,1.10860010674,1.10860010674,-1.0,-1.0,-1.0,-1.0,1.10860010674
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320906,1.07184413191,1.07184413191,-1.0,-1.0,-1.0,-1.0,1.07184413191
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320907,1.10673046323,1.10673046323,-1.0,-1.0,-1.0,-1.0,1.10673046323
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320908,1.11405802817,1.11405802817,-1.0,-1.0,-1.0,-1.0,1.11405802817
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320909,1.10951219562,1.10951219562,-1.0,-1.0,-1.0,-1.0,1.10951219562
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320910,1.08359845277,1.08359845277,-1.0,-1.0,-1.0,-1.0,1.08359845277
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320911,1.10260636234,1.10260636234,-1.0,-1.0,-1.0,-1.0,1.10260636234
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320912,1.09178264333,1.09178264333,-1.0,-1.0,-1.0,-1.0,1.09178264333
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320913,1.10991244745,1.10991244745,-1.0,-1.0,-1.0,-1.0,1.10991244745
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320914,1.09530370506,1.09530370506,-1.0,-1.0,-1.0,-1.0,1.09530370506
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320915,1.12353430167,1.12353430167,-1.0,-1.0,-1.0,-1.0,1.12353430167
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320916,1.1060808239,1.1060808239,-1.0,-1.0,-1.0,-1.0,1.1060808239
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320917,1.08580940847,1.08580940847,-1.0,-1.0,-1.0,-1.0,1.08580940847
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320918,1.10766882364,1.10766882364,-1.0,-1.0,-1.0,-1.0,1.10766882364
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320919,1.11751699033,1.11751699033,-1.0,-1.0,-1.0,-1.0,1.11751699033
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320920,1.12904055217,1.12904055217,-1.0,-1.0,-1.0,-1.0,1.12904055217
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320921,1.10399806414,1.10399806414,-1.0,-1.0,-1.0,-1.0,1.10399806414
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320922,1.11458275681,1.11458275681,-1.0,-1.0,-1.0,-1.0,1.11458275681
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320923,1.11435632087,1.11435632087,-1.0,-1.0,-1.0,-1.0,1.11435632087
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320924,1.10142955523,1.10142955523,-1.0,-1.0,-1.0,-1.0,1.10142955523
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320925,1.11121357816,1.11121357816,-1.0,-1.0,-1.0,-1.0,1.11121357816
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320926,1.10555310543,1.10555310543,-1.0,-1.0,-1.0,-1.0,1.10555310543
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320927,1.08787980721,1.08787980721,-1.0,-1.0,-1.0,-1.0,1.08787980721
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320928,1.09833300735,1.09833300735,-1.0,-1.0,-1.0,-1.0,1.09833300735
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320929,1.09547484801,1.09547484801,-1.0,-1.0,-1.0,-1.0,1.09547484801
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320930,1.09123853731,1.09123853731,-1.0,-1.0,-1.0,-1.0,1.09123853731
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320931,1.08438869315,1.08438869315,-1.0,-1.0,-1.0,-1.0,1.08438869315
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320932,1.09910931685,1.09910931685,-1.0,-1.0,-1.0,-1.0,1.09910931685
TTH_4f_ctcvcp_TuneCP5_13TeV_madgraph_pythia8,Weight_pdf_variation_320933,1.09508945042,1.09508945042,-1.0,-1.0,-1.0,-1.0,1.09508945042
