sample,variation,fiducial_xs_norm,inclusive_xs_norm,fraction_ttB,fraction_ttB_5FS,ratio_ttB_nominal_vs_varied,ratio_ttB_nominal_vs_varied_5FS,ratio_ttB_5FS_vs_this,ratio_ttB_5FS_vs_this_nom,ratio_5FS_vs_this__nominal_vs_varied,final_weight_sl_analysis
TTbb_Powheg_Openloops_DL,Weight_pdf_variation_320963,1.0173339371,1.00708183709,0.510043,-1.0,0.999202028064,-1.0,-1.0,-1.0,-1.0,1.0173339371
TTbb_Powheg_Openloops_DL,Weight_pdf_variation_320964,0.993980874345,0.976777935223,0.510559,-1.0,0.998192177594,-1.0,-1.0,-1.0,-1.0,0.993980874345
TTbb_Powheg_Openloops_DL,Weight_pdf_variation_320965,1.01768086978,1.00505533467,0.509478,-1.0,1.00031012134,-1.0,-1.0,-1.0,-1.0,1.01768086978
TTbb_Powheg_Openloops_DL,Weight_pdf_variation_320966,0.992961630487,0.974423100984,0.510366,-1.0,0.998569653935,-1.0,-1.0,-1.0,-1.0,0.992961630487
TTbb_Powheg_Openloops_DL,Weight_pdf_variation_320967,1.01319443435,1.00388155122,0.510469,-1.0,0.998368167313,-1.0,-1.0,-1.0,-1.0,1.01319443435
TTbb_Powheg_Openloops_DL,Weight_pdf_variation_320968,1.00821593679,0.997677556359,0.509594,-1.0,1.00008241855,-1.0,-1.0,-1.0,-1.0,1.00821593679
TTbb_Powheg_Openloops_DL,Weight_pdf_variation_320969,1.00357911155,0.998171598403,0.510425,-1.0,0.998454229319,-1.0,-1.0,-1.0,-1.0,1.00357911155
TTbb_Powheg_Openloops_DL,Weight_pdf_variation_320970,0.994074014511,0.979225213219,0.510802,-1.0,0.997717315124,-1.0,-1.0,-1.0,-1.0,0.994074014511
TTbb_Powheg_Openloops_DL,Weight_pdf_variation_320971,1.0059237193,0.993986551993,0.509504,-1.0,1.00025907549,-1.0,-1.0,-1.0,-1.0,1.0059237193
TTbb_Powheg_Openloops_DL,Weight_pdf_variation_320972,1.02141467767,1.00367945961,0.509333,-1.0,1.00059489568,-1.0,-1.0,-1.0,-1.0,1.02141467767
TTbb_Powheg_Openloops_DL,Weight_pdf_variation_320973,1.00567571953,0.996345191016,0.509990,-1.0,0.999305868743,-1.0,-1.0,-1.0,-1.0,1.00567571953
TTbb_Powheg_Openloops_DL,Weight_pdf_variation_320974,1.01418743116,1.00004658162,0.508962,-1.0,1.00132426389,-1.0,-1.0,-1.0,-1.0,1.01418743116
TTbb_Powheg_Openloops_DL,Weight_pdf_variation_320975,0.995815341457,0.979655900817,0.510127,-1.0,0.999037494585,-1.0,-1.0,-1.0,-1.0,0.995815341457
TTbb_Powheg_Openloops_DL,Weight_pdf_variation_320976,0.990292265897,0.968241767318,0.510548,-1.0,0.99821368412,-1.0,-1.0,-1.0,-1.0,0.990292265897
TTbb_Powheg_Openloops_DL,Weight_pdf_variation_320977,1.00145185348,0.989995824232,0.510413,-1.0,0.99847770335,-1.0,-1.0,-1.0,-1.0,1.00145185348
TTbb_Powheg_Openloops_DL,Weight_pdf_variation_320978,1.01394354562,0.999568736928,0.509697,-1.0,0.999880321053,-1.0,-1.0,-1.0,-1.0,1.01394354562
TTbb_Powheg_Openloops_DL,Weight_pdf_variation_320979,1.00773302153,1.00186034691,0.509900,-1.0,0.999482251422,-1.0,-1.0,-1.0,-1.0,1.00773302153
TTbb_Powheg_Openloops_DL,Weight_pdf_variation_320980,0.971606049432,0.955873749477,0.511013,-1.0,0.99730535231,-1.0,-1.0,-1.0,-1.0,0.971606049432
TTbb_Powheg_Openloops_DL,Weight_pdf_variation_320981,0.997426171041,0.986220052984,0.510407,-1.0,0.99848944078,-1.0,-1.0,-1.0,-1.0,0.997426171041
TTbb_Powheg_Openloops_DL,Weight_pdf_variation_320982,1.00365819719,0.993314878882,0.509245,-1.0,1.00076780332,-1.0,-1.0,-1.0,-1.0,1.00365819719
TTbb_Powheg_Openloops_DL,Weight_pdf_variation_320983,0.993817654739,0.977490477994,0.510402,-1.0,0.998499222182,-1.0,-1.0,-1.0,-1.0,0.993817654739
TTbb_Powheg_Openloops_DL,Weight_pdf_variation_320984,1.01268063588,1.00412774471,0.509642,-1.0,0.99998822703,-1.0,-1.0,-1.0,-1.0,1.01268063588
