sample,variation,fiducial_xs_norm,inclusive_xs_norm,ratio_ttB_varied_vs_nom_5FS,ratio_ttC_varied_vs_nom_5FS,ratio_ttLF_varied_vs_nom_5FS,ratio_ttB_5FS_vs_this_varied,final_weight_sl_analysis,fiducial_xs_norm_TTH_PTH_0_60,fiducial_xs_norm_TTH_PTH_60_120,fiducial_xs_norm_TTH_PTH_120_200,fiducial_xs_norm_TTH_PTH_200_300,fiducial_xs_norm_TTH_PTH_GT300
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306011,1.00213785597,1.00214398999,0.999707359899,1.00021558362,0.999991252596,1.0,1.00214398999,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306012,0.999767922398,0.9997758467360001,0.999609813198,1.00006159532,1.0000043737,1.0,0.9997758467360001,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306013,1.00126764579,1.0012796477600001,0.999414719797,0.999830612873,1.00002514879,1.0,1.0012796477600001,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306014,0.9990453439779999,0.999056815217,0.9994634931470001,0.999091469048,1.00007763321,1.0,0.999056815217,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306015,0.9994561137200001,0.999461350708,0.999756133249,0.999738219895,1.00002514879,1.0,0.999461350708,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306016,0.998710330571,0.9987103942030001,1.0,0.9995842315979999,1.00002952249,1.0,0.9987103942030001,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306017,1.00066755615,1.00066653896,1.0000487733499999,1.0001231906399999,0.9999901591700001,1.0,1.00066653896,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306018,1.0002903242299999,1.0002947365000001,0.9998049065989999,1.0001385894700001,0.999994532872,1.0,1.0002947365000001,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306019,0.99970841936,0.999706859808,1.0000975467,1.0001231906399999,0.9999901591700001,1.0,0.999706859808,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306020,0.999322164666,0.9993270118440001,0.999756133249,1.00020018479,0.999991252596,1.0,0.9993270118440001,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306021,0.9997066593880001,0.999706822922,1.0,0.9996920234059999,1.0000218685100002,1.0,0.999706822922,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306022,0.999977316623,0.999984332266,0.999658586548,0.9994456421310001,1.0000470173,1.0,0.999984332266,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306023,0.9989861493600001,0.998977702896,1.0003901868,1.00123190638,0.9999037785510001,1.0,0.998977702896,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306024,1.00143197297,1.00143991032,0.999609813198,0.9993378503229999,1.0000557647,1.0,1.00143991032,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306025,0.9994075239700001,0.9994115303319999,0.9998049065989999,0.9998152140440001,1.00001749481,1.0,0.9994115303319999,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306026,0.998486280656,0.998475420426,1.00053650685,1.00100092393,0.999917993083,1.0,0.998475420426,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306027,1.00148153804,1.00148834414,0.999658586548,0.999045272559,1.00007435294,1.0,1.00148834414,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306028,1.0015851538200002,1.0015929269700001,0.999609813198,0.999322451494,1.00005685813,1.0,1.0015929269700001,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306029,0.99530059627,0.995273995473,1.00126810711,1.00267939637,0.999781314888,1.0,0.995273995473,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306030,0.999744249482,0.999736284167,1.0003901868,1.00033877425,0.999967197233,1.0,0.999736284167,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306031,0.9992151140459999,0.999215721884,0.99995122665,1.0000153988299998,1.0,1.0,0.999215721884,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306032,0.9993681194320001,0.999365558662,1.00014632005,1.0004003695700001,0.999968290659,1.0,0.999365558662,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306033,0.999263145853,0.9992631200509999,1.0,1.00006159532,0.9999956262980001,1.0,0.9992631200509999,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306034,0.999236697259,0.999235083319,1.0000975467,0.999969202341,1.0,1.0,0.999235083319,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306035,1.00002239503,1.00002410315,0.9999024532999999,0.999676624577,1.00002514879,1.0,1.00002410315,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306036,1.00022700298,1.0002288892,0.9999024532999999,1.00023098245,0.999985785468,1.0,1.0002288892,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306037,0.999295390956,0.9992921821780001,1.00014632005,1.0000461964899998,0.999993439447,1.0,0.9992921821780001,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306038,0.999803760513,0.999804865313,0.99995122665,0.999923005852,1.0000065605500001,1.0,0.999804865313,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306039,1.00055468852,1.00055374985,1.0000487733499999,1.00021558362,0.999983598617,1.0,1.00055374985,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306040,0.999774570826,0.999772503881,1.0000975467,1.00021558362,0.999982505191,1.0,0.999772503881,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306041,1.0002864356899999,1.00028715035,0.99995122665,1.00018478596,0.999987972319,1.0,1.00028715035,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306042,1.00151875862,1.00152412238,0.999756133249,0.999738219895,1.00002514879,1.0,1.00152412238,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306043,0.999964433749,0.999964686671,1.0,0.9995996304279999,1.0000284290600001,1.0,0.999964686671,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306044,0.9991192626350001,0.999117990175,1.0000487733499999,0.999876809362,1.0000076539799998,1.0,0.999117990175,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306045,1.00038267172,1.00038518199,0.9999024532999999,0.9997844163840001,1.00001749481,1.0,1.00038518199,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306046,0.99883821922,0.998834965288,1.00014632005,0.999738219895,1.00001530796,1.0,0.998834965288,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306047,0.999013870609,0.999009039624,1.00024386675,0.999892208192,1.00000218685,1.0,0.999009039624,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306048,1.0010934056899998,1.00110090859,0.999658586548,0.999353249153,1.00005357785,1.0,1.00110090859,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306049,1.0004453447700001,1.00044724489,0.9999024532999999,1.0001231906399999,0.999993439447,1.0,1.00044724489,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306050,0.9996027630040001,0.999602717535,1.0,0.9995996304279999,1.0000284290600001,1.0,0.999602717535,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306051,0.99936860045,0.999369370334,0.99995122665,0.9995534339390001,1.00003170934,1.0,0.999369370334,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306052,1.00040762307,1.00040782425,1.0,1.0001539883,0.9999890657439999,1.0,1.00040782425,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306053,0.9997942940710001,0.99979395766,1.0,0.999707422236,1.00002077509,1.0,0.99979395766,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306054,0.9996282470319999,0.999627095168,1.0000487733499999,0.999722821066,1.00001749481,1.0,0.999627095168,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306055,0.999855550323,0.999854930328,1.0000487733499999,1.0,1.0,1.0,0.999854930328,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306056,0.999989056761,0.999989306596,1.0,1.0001231906399999,0.999991252596,1.0,0.999989306596,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306057,0.999997197537,0.999998940365,0.9999024532999999,0.9998614105329999,1.00001202768,1.0,0.999998940365,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306058,0.999808207782,0.999810205573,0.9999024532999999,0.9994456421310001,1.00004155017,1.0,0.999810205573,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306059,1.0002898498200001,1.0002902091299999,1.0,0.999830612873,1.00001312111,1.0,1.0002902091299999,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306060,1.0000413084200002,1.0000417528,1.0,0.999738219895,1.00001858823,1.0,1.0000417528,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306061,1.00037970187,1.00037962106,1.0,1.0001539883,0.9999890657439999,1.0,1.00037962106,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306062,1.0001008632,1.0001028402,0.9999024532999999,0.999753618725,1.00001968166,1.0,1.0001028402,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306063,0.9999983411059999,0.999997258303,1.0000487733499999,1.00006159532,0.999994532872,1.0,0.999997258303,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306064,1.00025405689,1.0002530889799999,1.0000487733499999,1.00053895904,0.999961730105,1.0,1.0002530889799999,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306065,0.9998175518979999,0.9998187538600001,0.99995122665,0.999307052664,1.0000502975799999,1.0,0.9998187538600001,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306066,0.999839773897,0.9998368401450001,1.00014632005,1.00018478596,0.999983598617,1.0,0.9998368401450001,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306067,1.0000910958,1.0000914328,1.0,0.999907607022,1.0000065605500001,1.0,1.0000914328,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306068,0.999708514108,0.9997085927700001,1.0,0.9995842315979999,1.00002952249,1.0,0.9997085927700001,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306069,0.999691625786,0.999689694998,1.0000975467,0.999753618725,1.00001530796,1.0,0.999689694998,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306070,1.00079261571,1.00079682096,0.9998049065989999,1.00027717893,0.999984692042,1.0,1.00079682096,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306071,1.00061160815,1.0006125986,0.99995122665,1.00043116723,0.99997047751,1.0,1.0006125986,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306072,0.999873911151,0.99987426875,1.0,0.9997844163840001,1.00001640138,1.0,0.99987426875,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306073,1.00048662012,1.00049040914,0.9998049065989999,1.0,1.0000043737,1.0,1.00049040914,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306074,1.00051287172,1.0005146944399999,0.9999024532999999,1.00036957191,0.999975944638,1.0,1.0005146944399999,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306075,1.00045659391,1.00045855791,0.9999024532999999,1.0,1.00000218685,1.0,1.00045855791,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306076,0.9995670433339999,0.999564680868,1.0000975467,0.9997998152140001,1.00001202768,1.0,0.999564680868,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306077,1.00108240534,1.00108710606,0.999756133249,1.00035417308,0.999979224914,1.0,1.00108710606,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306078,0.9997898575399999,0.999788771477,1.0000487733499999,1.0000153988299998,0.9999978131489999,1.0,0.999788771477,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306079,0.999711058183,0.999710100535,1.0000487733499999,0.999769017555,1.00001530796,1.0,0.999710100535,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306080,0.99962802668,0.9996260173739999,1.0000975467,0.999830612873,1.00000984083,1.0,0.9996260173739999,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306081,0.9997485682330001,0.9997474919670001,1.0000487733499999,0.999876809362,1.0000076539799998,1.0,0.9997474919670001,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306082,0.9995873784289999,0.999585286067,1.0000975467,0.999753618725,1.00001530796,1.0,0.999585286067,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306083,0.999898866206,0.999898530734,1.0,1.0000461964899998,0.999996719723,1.0,0.999898530734,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306084,1.00018360819,1.00018458465,0.99995122665,1.00003079766,0.9999989065739999,1.0,1.00018458465,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306085,0.99974315634,0.999741769453,1.0000487733499999,1.00007699415,0.999992346021,1.0,0.999741769453,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306086,0.9998001740520001,0.999799778089,1.0,1.0000153988299998,0.9999978131489999,1.0,0.999799778089,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306087,1.00048881426,1.0004903944399999,0.9999024532999999,1.00029257776,0.9999814117649999,1.0,1.0004903944399999,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306088,0.9998540997419999,0.9998536787010001,1.0,0.9998614105329999,1.0000087474,1.0,0.9998536787010001,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306089,1.0002198033,1.00022097844,0.99995122665,1.00018478596,0.999987972319,1.0,1.00022097844,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306090,0.9998201678919999,0.999818748903,1.0000487733499999,1.0001539883,0.9999868788930001,1.0,0.999818748903,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306091,1.00013145108,1.0001317138099999,1.0,0.9999846011700001,1.0000010934299999,1.0,1.0001317138099999,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306092,1.00009925579,1.00010019475,0.99995122665,0.999769017555,1.00001749481,1.0,1.00010019475,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306093,0.99972120592,0.999719514846,1.0000975467,1.00024638128,0.9999814117649999,1.0,0.999719514846,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306094,1.00008125928,1.00008210706,0.99995122665,0.999769017555,1.00001640138,1.0,1.00008210706,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306095,0.999669341745,0.999668316377,1.0000487733499999,0.999892208192,1.0000065605500001,1.0,0.999668316377,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306096,1.0003606144600001,1.00036191711,0.99995122665,1.00010779181,0.999994532872,1.0,1.00036191711,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306097,0.999214363645,0.9992121876629999,1.0000975467,0.999276255005,1.00004920415,1.0,0.9992121876629999,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306098,1.0003019126000001,1.00030249281,0.99995122665,1.0006159531899999,0.9999573564030001,1.0,1.00030249281,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306099,0.999913694135,0.9999135272669999,1.0,0.999923005852,1.00000546713,1.0,0.9999135272669999,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306100,1.00000466759,1.0000050318,1.0,0.999923005852,1.0000065605500001,1.0,1.0000050318,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306101,1.0280508525,1.02810780584,0.9973662390870001,0.9980443486299999,1.0001979100299998,1.0,1.02810780584,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306102,0.972156680085,0.9720900054170001,1.00326781447,1.0023868186,0.999757259526,1.0,0.9720900054170001,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_scale_variation_muR_0p5_muF_0p5,0.8882698412279999,0.8877686174339999,1.0269716626799998,1.0195565137,0.998006685204,1.0,0.8877686174339999,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_scale_variation_muR_0p5_muF_1p0,0.9038069779790001,0.9034387235879999,1.01946056675,1.01284262396,0.998651806284,1.0,0.9034387235879999,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_scale_variation_muR_1p0_muF_0p5,0.9761086656200001,0.9760095454909999,1.0048285616700001,1.00525100092,0.999518892754,1.0,0.9760095454909999,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_scale_variation_muR_1p0_muF_1p0,1.0000041132700002,1.00000411339,1.0,1.0,1.0,1.0,1.00000411339,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_scale_variation_muR_1p0_muF_2p0,1.01916204756,1.0192686284499999,0.995025118275,0.9952109639669999,1.0004526781799998,1.0,1.0192686284499999,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_scale_variation_muR_2p0_muF_1p0,1.11006690955,1.11038612,0.986245915232,0.990945488143,1.0009512802399998,1.0,1.11038612,-1.0,-1.0,-1.0,-1.0,-1.0
TTTo2L2Nu_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_scale_variation_muR_2p0_muF_2p0,1.13757236753,1.13797777819,0.982978100766,0.9870187865719999,1.0013033632700001,1.0,1.13797777819,-1.0,-1.0,-1.0,-1.0,-1.0
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,GenWeight_fsr_Def_down,0.9969307762440001,0.9995501412569999,0.895255220892,0.9255815005879999,1.01030390953,1.0,0.9995501412569999,-1.0,-1.0,-1.0,-1.0,-1.0
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,GenWeight_fsr_Def_up,1.0038257361299998,0.999871830285,1.15705586661,1.1269798171799998,0.983017317467,1.0,0.999871830285,-1.0,-1.0,-1.0,-1.0,-1.0
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,GenWeight_isr_Def_down,0.9991327138130001,0.999600363848,0.981364175079,0.989229794552,1.00158825167,1.0,0.999600363848,-1.0,-1.0,-1.0,-1.0,-1.0
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,GenWeight_isr_Def_up,1.00024982782,0.9996472096,1.02403040582,1.01389265997,0.9979529701659999,1.0,0.9996472096,-1.0,-1.0,-1.0,-1.0,-1.0
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_LHA_306000_down,1.03932049466,1.03935359266,0.99873309085,0.9977147253149999,1.00026264204,1.0,1.03935359266,-1.0,-1.0,-1.0,-1.0,-1.0
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_LHA_306000_nominal,0.999987363717,0.9999873638050001,1.0,1.0,1.0,1.0,0.9999873638050001,-1.0,-1.0,-1.0,-1.0,-1.0
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_LHA_306000_up,0.963522800421,0.963494355802,1.0011851730799999,1.00211557607,0.9997565206810001,1.0,0.963494355802,-1.0,-1.0,-1.0,-1.0,-1.0
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306000,0.999987363717,0.9999873638050001,1.0,1.0,1.0,1.0,0.9999873638050001,-1.0,-1.0,-1.0,-1.0,-1.0
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306001,1.0008959635299999,1.0008958598200002,1.0,0.9999321205539999,1.0000056361,1.0,1.0008958598200002,-1.0,-1.0,-1.0,-1.0,-1.0
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306002,0.9990586789229999,0.999063273574,0.999836527852,0.999604036564,1.00004508876,1.0,0.999063273574,-1.0,-1.0,-1.0,-1.0,-1.0
TTToHadronic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306003,0.999641451455,0.9996458927949999,0.999836527852,0.999739795457,1.00003043491,1.0,0.9996458927949999,-1.0,-1.0,-1.0,-1.0,-1.0
