name,weight,factor
"/TTbb_Powheg_Openloops_DL/asaibel-TTTo2L2Nu_RunIIFall17MiniAODv2-PU2017_12Apr2018_new_pmx_94X_mc2017_realistic_v14-v1_ext1-5f646ecd4e1c7a39ab0ed099ff55ceb9/USER,/TTbb_Powheg_Openloops_DL/asaibel-TTTo2L2Nu_RunIIFall17MiniAODv2-PU2017_12Apr2018_new_pmx_94X_mc2017_realistic_v14-v1-5f646ecd4e1c7a39ab0ed099ff55ceb9/USER",Weight_scale_variation_muR_1p0_muF_1p0,1.0
"/TTbb_Powheg_Openloops_DL/asaibel-TTTo2L2Nu_RunIIFall17MiniAODv2-PU2017_12Apr2018_new_pmx_94X_mc2017_realistic_v14-v1_ext1-5f646ecd4e1c7a39ab0ed099ff55ceb9/USER,/TTbb_Powheg_Openloops_DL/asaibel-TTTo2L2Nu_RunIIFall17MiniAODv2-PU2017_12Apr2018_new_pmx_94X_mc2017_realistic_v14-v1-5f646ecd4e1c7a39ab0ed099ff55ceb9/USER",Weight_scale_variation_muR_2p0_muF_1p0,1.36877666794
"/TTbb_Powheg_Openloops_DL/asaibel-TTTo2L2Nu_RunIIFall17MiniAODv2-PU2017_12Apr2018_new_pmx_94X_mc2017_realistic_v14-v1_ext1-5f646ecd4e1c7a39ab0ed099ff55ceb9/USER,/TTbb_Powheg_Openloops_DL/asaibel-TTTo2L2Nu_RunIIFall17MiniAODv2-PU2017_12Apr2018_new_pmx_94X_mc2017_realistic_v14-v1-5f646ecd4e1c7a39ab0ed099ff55ceb9/USER",Weight_scale_variation_muR_2p0_muF_2p0,1.41358837925
"/TTbb_Powheg_Openloops_DL/asaibel-TTTo2L2Nu_RunIIFall17MiniAODv2-PU2017_12Apr2018_new_pmx_94X_mc2017_realistic_v14-v1_ext1-5f646ecd4e1c7a39ab0ed099ff55ceb9/USER,/TTbb_Powheg_Openloops_DL/asaibel-TTTo2L2Nu_RunIIFall17MiniAODv2-PU2017_12Apr2018_new_pmx_94X_mc2017_realistic_v14-v1-5f646ecd4e1c7a39ab0ed099ff55ceb9/USER",Weight_scale_variation_muR_0p5_muF_1p0,0.747793781857
"/TTbb_Powheg_Openloops_DL/asaibel-TTTo2L2Nu_RunIIFall17MiniAODv2-PU2017_12Apr2018_new_pmx_94X_mc2017_realistic_v14-v1_ext1-5f646ecd4e1c7a39ab0ed099ff55ceb9/USER,/TTbb_Powheg_Openloops_DL/asaibel-TTTo2L2Nu_RunIIFall17MiniAODv2-PU2017_12Apr2018_new_pmx_94X_mc2017_realistic_v14-v1-5f646ecd4e1c7a39ab0ed099ff55ceb9/USER",Weight_scale_variation_muR_0p5_muF_0p5,0.758196590872
"/TTbb_Powheg_Openloops_DL/asaibel-TTTo2L2Nu_RunIIFall17MiniAODv2-PU2017_12Apr2018_new_pmx_94X_mc2017_realistic_v14-v1_ext1-5f646ecd4e1c7a39ab0ed099ff55ceb9/USER,/TTbb_Powheg_Openloops_DL/asaibel-TTTo2L2Nu_RunIIFall17MiniAODv2-PU2017_12Apr2018_new_pmx_94X_mc2017_realistic_v14-v1-5f646ecd4e1c7a39ab0ed099ff55ceb9/USER",Weight_scale_variation_muR_1p0_muF_2p0,1.00012763275
"/TTbb_Powheg_Openloops_DL/asaibel-TTTo2L2Nu_RunIIFall17MiniAODv2-PU2017_12Apr2018_new_pmx_94X_mc2017_realistic_v14-v1_ext1-5f646ecd4e1c7a39ab0ed099ff55ceb9/USER,/TTbb_Powheg_Openloops_DL/asaibel-TTTo2L2Nu_RunIIFall17MiniAODv2-PU2017_12Apr2018_new_pmx_94X_mc2017_realistic_v14-v1-5f646ecd4e1c7a39ab0ed099ff55ceb9/USER",Weight_scale_variation_muR_1p0_muF_0p5,0.953297816485
"/TTbb_Powheg_Openloops_DL/asaibel-TTTo2L2Nu_RunIIFall17MiniAODv2-PU2017_12Apr2018_new_pmx_94X_mc2017_realistic_v14-v1_ext1-5f646ecd4e1c7a39ab0ed099ff55ceb9/USER,/TTbb_Powheg_Openloops_DL/asaibel-TTTo2L2Nu_RunIIFall17MiniAODv2-PU2017_12Apr2018_new_pmx_94X_mc2017_realistic_v14-v1-5f646ecd4e1c7a39ab0ed099ff55ceb9/USER",Weight_LHA_320900_nominal,0.999453355263
"/TTbb_Powheg_Openloops_DL/asaibel-TTTo2L2Nu_RunIIFall17MiniAODv2-PU2017_12Apr2018_new_pmx_94X_mc2017_realistic_v14-v1_ext1-5f646ecd4e1c7a39ab0ed099ff55ceb9/USER,/TTbb_Powheg_Openloops_DL/asaibel-TTTo2L2Nu_RunIIFall17MiniAODv2-PU2017_12Apr2018_new_pmx_94X_mc2017_realistic_v14-v1-5f646ecd4e1c7a39ab0ed099ff55ceb9/USER",Weight_LHA_320900_up,0.946756013056
"/TTbb_Powheg_Openloops_DL/asaibel-TTTo2L2Nu_RunIIFall17MiniAODv2-PU2017_12Apr2018_new_pmx_94X_mc2017_realistic_v14-v1_ext1-5f646ecd4e1c7a39ab0ed099ff55ceb9/USER,/TTbb_Powheg_Openloops_DL/asaibel-TTTo2L2Nu_RunIIFall17MiniAODv2-PU2017_12Apr2018_new_pmx_94X_mc2017_realistic_v14-v1-5f646ecd4e1c7a39ab0ed099ff55ceb9/USER",Weight_LHA_320900_down,1.02269732632
