,mu,std
Jet_Pt[0],213.61692432055455,124.35648663155833
Jet_Pt[1],141.34410398791158,72.65497523041881
Jet_Pt[2],102.77386600588923,46.345440715687786
Jet_Pt[3],78.71785226200036,32.125525560968555
Jet_Phi[0],-0.006365573339604404,1.8073167707689897
Jet_Phi[1],-0.002196306135930416,1.8223093713589926
Jet_Phi[2],0.004941360097419064,1.817813693064788
Jet_Phi[3],0.01353271160154184,1.8184140121604053
Jet_M[0],25.60400610078793,15.377334797605867
Jet_M[1],18.5227553357954,9.352516771434134
Jet_M[2],14.548812962737928,5.985139303134603
Jet_M[3],12.044853823685841,4.335219603927241
Jet_Eta[0],6.597616471627214e-05,1.0112954634241331
Jet_Eta[1],-0.0007718466709880049,1.0252346995349235
Jet_Eta[2],-0.0006245875059999869,1.0515083034547983
Jet_Eta[3],0.009481390496152965,1.0786262851848523
Jet_CSV[0],0.454895454090822,0.44046550282861674
Jet_CSV[1],0.4582748135355854,0.441296445501335
Jet_CSV[2],0.419990859497987,0.43738974745832687
Jet_CSV[3],0.38762232820510406,0.4307894417605631
N_Jets,7.362666779379236,0.6616677790058686
Evt_CSV_avg,0.37399402,0.0571708
Evt_Pt_minDrTaggedJets,182.74477,106.14122
Evt_Pt_JetsAverage,95.01524,36.068573
Evt_Deta_TaggedJetsAverage,0.96787953,0.5159688
Evt_Pt_TaggedJetsAverage,103.59366,51.083385
