,mu,std
memDBp,0.12366795901065486,0.3828864790794731
Evt_Deta_JetsAverage,1.0302055,0.39859575
Evt_M_TaggedJetsAverage,13.421519,5.7013645
Evt_CSV_avg,0.50730133,0.11969561
Evt_blr_transformed,2.6556985,2.3906417
N_Jets,5.294708553393312,1.2162805993270975
Reco_ttbar_toplep_m,213.38274,88.10628
Reco_ttbar_whad_m,115.29594,103.1517
Reco_JABDT_ttH_Jet_CSV_btoplep,-0.5410511,1.0933305
Reco_JABDT_tHW_log_wb_m,3.2748106,2.670786
