,mu,std
Jet_Eta[3],-0.006385536502442492,1.0156833957641396
N_Jets,5.616549942879849,0.9497917241691798
Jet_Pt[1],191.47980823358003,78.27107745520189
Jet_M[2],18.19629826238845,6.658535299210381
Jet_Eta[1],-0.004458542194834656,0.983698262248754
Jet_CSV[2],0.5312801551916743,0.4396104347875918
Jet_M[0],32.322714236783725,20.12065782306455
Jet_CSV[0],0.5388069651466693,0.43300041447501464
Jet_M[3],15.395746087994006,4.62856905321756
Jet_Phi[3],-0.0038183268232593005,1.8100351007911968
Jet_Phi[1],-0.006636680569445763,1.817747847186188
Evt_Deta_TaggedJetsAverage,0.855794,0.477363
Jet_Pt[3],114.69804860179805,26.093390984250497
Jet_Pt[0],281.3432662378516,141.62806398048716
Jet_Eta[2],-0.003411918433548435,0.998607944613608
Jet_Eta[0],0.0006023670958056578,0.9677784448274307
Evt_CSV_avg,0.49674937,0.10595394
Jet_CSV[3],0.5066407343301496,0.4418697880769853
Jet_M[1],23.030431678815045,11.352954143287043
Jet_Pt[2],144.12005165648438,44.460456386376656
Jet_Phi[2],-0.015297246600110616,1.821922458658089
Jet_Phi[0],0.015106685232021933,1.8103684976477366
Evt_Pt_minDrTaggedJets,272.05612,124.30122
Jet_CSV[1],0.5546593576786635,0.4351091798899718
Evt_Pt_TaggedJetsAverage,157.18166,63.06247
Evt_Pt_JetsAverage,150.12772,49.362774
