,mu,std
Jet_Eta[3],-0.02009751619871043,0.9511431327118612
N_Jets,7.287606363300037,1.1594460252767376
Jet_Pt[1],196.4302164261931,76.29108977756508
Jet_M[2],18.59519110710322,6.717278325073078
Jet_Eta[1],-0.0055378030940113005,0.9077905378648198
Jet_CSV[2],0.6876415794618121,0.3906077407872264
Jet_M[0],32.08992149926008,19.635726030478125
Jet_CSV[0],0.686349658140464,0.3845361460319515
Jet_M[3],15.890979496161671,4.8518510288230505
Jet_Phi[3],0.0001665141817996822,1.8055647784414905
Jet_Phi[1],-0.04384526073866494,1.8192577727412238
Evt_Deta_TaggedJetsAverage,0.8581422,0.32987487
Jet_Pt[3],120.38158065112837,30.29720910026493
Jet_Pt[0],281.2014150943396,132.65180786572645
Jet_Eta[2],-0.015172447069454007,0.9366200781239631
Jet_Eta[0],0.006046281875701379,0.8941713687609062
Evt_CSV_avg,0.6358558,0.11121669
Jet_CSV[3],0.6712166141590453,0.3985261003285625
Jet_M[1],23.10379020417129,10.618169397991307
Jet_Pt[2],149.8446355900851,45.664287922707416
Jet_Phi[2],0.0009816431311206204,1.8109933961221665
Jet_Phi[0],0.012015446609480819,1.795206712779117
Evt_Pt_minDrTaggedJets,283.71725,130.93912
Jet_CSV[1],0.6928299762388533,0.3865819789192727
Evt_Pt_TaggedJetsAverage,137.79364,44.285122
Evt_Pt_JetsAverage,132.49278,37.963352
