,mu,std
Jet_Eta[3],-0.005545093823695772,1.0425297316387678
N_Jets,5.533570055200645,0.9473985667466992
Jet_Pt[1],149.43908178533772,68.16031617457092
Jet_M[2],14.96803945281004,5.44700605151376
Jet_Eta[1],-0.0035989334105203164,0.9909910120717692
Jet_CSV[2],0.5714284336937352,0.4312174851185549
Jet_M[0],26.431043173232727,16.45452066196636
Jet_CSV[0],0.6046573686147234,0.42104925081344796
Jet_M[3],12.459060226219918,3.7858136178526673
Jet_Phi[3],0.005445991015934082,1.8149346661021624
Jet_Phi[1],-0.001294934605250583,1.8135716595145686
Evt_Deta_TaggedJetsAverage,0.88709974,0.46082768
Jet_Pt[3],83.98905416563295,25.055865456936434
Jet_Pt[0],222.1442240898096,119.19793611326715
Jet_Eta[2],-0.005160069564219461,1.015160335476718
Jet_Eta[0],-0.003083177439341993,0.971722453327502
Evt_CSV_avg,0.5468865,0.12617567
Jet_CSV[3],0.5379069423036718,0.4353671988815665
Jet_M[1],18.993483908978053,9.176944274460604
Jet_Pt[2],109.30831178673324,40.02663039750606
Jet_Phi[2],-0.0014324168053053675,1.8178211686819068
Jet_Phi[0],0.005776601602638569,1.8124536200923322
Evt_Pt_minDrTaggedJets,219.69344,110.75024
Jet_CSV[1],0.6055669098258839,0.42329479157263544
Evt_Pt_TaggedJetsAverage,123.64443,52.66768
Evt_Pt_JetsAverage,117.95547,42.943542
