,mu,std
Jet_Eta[3],-0.011549050045501925,1.0086026388509906
N_Jets,6.856289730420004,0.9870212347269978
Jet_Pt[1],157.059673682382,70.25579119440275
Jet_M[2],15.653008240540991,5.869395457996588
Jet_Eta[1],-0.0050681818728431265,0.954421784175286
Jet_CSV[2],0.6142083324657711,0.42168235888712663
Jet_M[0],27.10316954267176,16.422246388716733
Jet_CSV[0],0.6375603452913223,0.4107046974445527
Jet_M[3],13.13853135871581,4.229902258025785
Jet_Phi[3],0.006379880927476734,1.817010452024399
Jet_Phi[1],-0.009652598772801465,1.814594013797799
Evt_Deta_TaggedJetsAverage,0.89251065,0.37719443
Jet_Pt[3],90.88202471384707,29.767465709050924
Jet_Pt[0],230.06021946215458,119.60395469985097
Jet_Eta[2],-0.010748034062167448,0.9819263389049828
Jet_Eta[0],-0.004008722477981544,0.9393393026181673
Evt_CSV_avg,0.5687496,0.105521075
Jet_CSV[3],0.5858088743283824,0.42831920795652956
Jet_M[1],19.70686071216044,9.322994042968515
Jet_Pt[2],116.48457761340482,43.75249955093585
Jet_Phi[2],0.003417692211584001,1.815021212591709
Jet_Phi[0],0.001338088225558365,1.8085970354417062
Evt_Pt_minDrTaggedJets,224.67772,115.831795
Jet_CSV[1],0.641790527246537,0.4121555536428902
Evt_Pt_TaggedJetsAverage,115.86153,45.208843
Evt_Pt_JetsAverage,109.66488,36.554188
