,mu,std
Jet_Pt[0],287.44970319983696,143.95839721954414
Jet_Pt[1],195.5368755095282,80.57772257270678
Jet_Pt[2],147.63730351319677,47.88527660525509
Jet_Pt[3],117.70432876031795,29.15287946832962
Jet_Phi[0],0.02388212594420893,1.8102126073585747
Jet_Phi[1],-0.008195318374659422,1.8191087178622827
Jet_Phi[2],-0.021974273037758004,1.820222832429171
Jet_Phi[3],-0.00042009325241515314,1.8132820869070292
Jet_M[0],32.553704369363345,19.187877181467986
Jet_M[1],23.57052148616631,11.482720435755322
Jet_M[2],18.738547757120656,7.0494241214673705
Jet_M[3],15.858667830620096,4.919850023751296
Jet_Eta[0],0.004999185392149434,0.9877339541087428
Jet_Eta[1],-0.005981042807278108,0.9940428333817488
Jet_Eta[2],-0.005428818206538286,1.0079720705583128
Jet_Eta[3],0.0018104366023497006,1.0244682008981647
Jet_CSV[0],0.4594017554286738,0.43739487688863626
Jet_CSV[1],0.4827822888649459,0.44218085096295084
Jet_CSV[2],0.4662234196176493,0.44369058463477906
Jet_CSV[3],0.446275851151441,0.4426171403073257
N_Jets,6.736905125853459,0.9407834404442861
Evt_CSV_avg,0.41389528,0.071976826
Evt_Pt_minDrTaggedJets,256.62784,124.34035
Evt_Pt_JetsAverage,136.73253,41.665173
Evt_Deta_TaggedJetsAverage,0.8864411,0.4862885
Evt_Pt_TaggedJetsAverage,145.8103,60.285877
