,mu,std
Reco_tHq_bestJABDToutput,0.15156008,0.15083256
Jet_Pt[0],170.8348328769896,108.21229268719836
Evt_CSV_dev,0.16619444,0.03887262
Evt_HT_jets,484.744,244.19115
Reco_JABDT_tHW_Jet_CSV_btop,0.3026549,1.0075777
Reco_ttbar_bestJABDToutput,0.22662915,0.16767925
Evt_CSV_avg,0.5073011,0.11969561
Evt_M_JetsAverage,12.935502,4.5698056
Evt_M_Total,872.8164,427.46582
Reco_ttH_bestJABDToutput,-0.48243123,0.5837198
