,mu,std
Jet_Pt[0],199.64933668335283,114.9066405179799
Jet_Pt[1],132.49800642126766,67.57082469240831
Jet_Pt[2],95.60173211776987,42.764948824115486
Jet_Pt[3],72.34891877073863,29.64236156728978
Jet_Phi[0],0.0034377365878939577,1.8102632553723301
Jet_Phi[1],0.003921580206498801,1.8164044430555923
Jet_Phi[2],0.0024445772461368365,1.8179977013448743
Jet_Phi[3],0.008575936318880727,1.8165856250209507
Jet_M[0],24.18788934881254,14.781791800623798
Jet_M[1],17.470813428255983,8.678818253345447
Jet_M[2],13.680040023283487,5.493981707042424
Jet_M[3],11.257458219902283,4.000392531946182
Jet_Eta[0],-0.0029244339878439804,0.9880220765593509
Jet_Eta[1],-0.005460915000705027,1.0079924137100549
Jet_Eta[2],-0.007582348543661086,1.0370614885520273
Jet_Eta[3],-0.00506036987287935,1.0687988729087519
Jet_CSV[0],0.55219079143555,0.43493742487166165
Jet_CSV[1],0.5469704725016127,0.43659226713642174
Jet_CSV[2],0.5040282624312045,0.4397307603870722
Jet_CSV[3],0.4624832643717617,0.4371894240375359
N_Jets,6.524104196311193,0.7972335955511688
Evt_CSV_avg,0.4664234,0.09486635
Evt_Pt_minDrTaggedJets,184.53612,105.0226
Evt_Pt_JetsAverage,94.854126,36.542885
Evt_Deta_TaggedJetsAverage,0.9503725,0.47522235
Evt_Pt_TaggedJetsAverage,102.11714,48.175873
