,mu,std
Jet_Pt[0],287.40354590623514,143.95196603452112
Jet_Pt[1],195.5061012239994,80.51196996775442
Jet_Pt[2],147.5983454732047,47.805174242417436
Jet_Pt[3],117.68466684188131,29.115199542941454
Jet_Phi[0],0.026436069376632593,1.8096946127409745
Jet_Phi[1],-0.010246439193495254,1.817876412760581
Jet_Phi[2],-0.01937449380689406,1.8208088359054346
Jet_Phi[3],-0.0020827463695407434,1.8129550272935875
Jet_M[0],32.57630313931441,19.273365370411884
Jet_M[1],23.571392338427074,11.480929347883112
Jet_M[2],18.729207243717305,7.0399733149787345
Jet_M[3],15.851252452222722,4.9105909033231985
Jet_Eta[0],0.0038894257097211097,0.9878549151994181
Jet_Eta[1],-0.00746278029034688,0.9940903967671145
Jet_Eta[2],-0.00499404109327212,1.0091141627319822
Jet_Eta[3],0.0007082764617385401,1.0243643925967563
Jet_CSV[0],0.4602100227846556,0.43747941668208995
Jet_CSV[1],0.48236594102620833,0.44208359421304594
Jet_CSV[2],0.4663902446804785,0.4436601344918999
Jet_CSV[3],0.4465400257240932,0.4426627305003005
N_Jets,6.735425896723486,0.9390359571764381
Evt_CSV_avg,0.4141416,0.071963064
Evt_Pt_minDrTaggedJets,256.6821,124.66838
Evt_Pt_JetsAverage,136.73018,41.62346
Evt_Deta_TaggedJetsAverage,0.88777393,0.4875008
Evt_Pt_TaggedJetsAverage,145.89432,60.442955
